name,parent_name,desc,rank
gi-I-69J,gi-I-W3,"Ambystomatidae Gray, 1850",family
gi-I-4M6YS,gi-I-63PQ7,"Potorous longipes Seebeck & Johnston, 1980",species
gi-I-63PQ7,gi-I-627MY,"Potorous Desmarest, 1804",genus
gi-I-627MY,gi-I-6238Q,"Potoroidae Gray, 1821",family
gi-I-6238Q,gi-I-35B,"Macropodiformes Ameghino, 1889",suborder
gi-I-35B,gi-I-LJ,"Diprotodontia Owen, 1866",order
gi-I-3D9RJ,gi-I-84NMR,"Eusmilia fastigiata (Pallas, 1766)",species
gi-I-84NMR,gi-I-84KGS,"Eusmilia Milne Edwards & Haime, 1848",genus
gi-I-84KGS,gi-I-BX37Y,"Meandrinidae Gray, 1847",family
gi-I-BX37Y,gi-I-B8V7V,"Vacatina Okubo, 2016",suborder
gi-I-B8V7V,gi-I-7NF5D,"Scleractinia Bourne, 1900",order
gi-I-7NF5D,gi-I-7S,Hexacorallia,subclass
gi-I-7S,gi-I-CN2,Anthozoa,class
gi-I-CN2,gi-I-N,Cnidaria,phylum
gi-I-563JX,gi-I-7V99,"Thamnophilus unicolor (P. L. Sclater, 1859)",species
gi-I-7V99,gi-I-H5C,"Thamnophilus Vieillot, 1816",genus
gi-I-H5C,gi-I-3RL,"Thamnophilidae Swainson, 1824",family
gi-I-GWBW,gi-I-62CHR,Artemisia frigida Willd.,species
gi-I-7WLS9,gi-I-7PV9X,"Procambarus delicatus Hobbs & Franz, 1986",species
gi-I-7PV9X,gi-I-7NG9Q,"Procambarus Ortmann, 1905",genus
gi-I-7NG9Q,gi-I-7NFLX,"Cambaridae Hobbs, 1942",family
gi-I-7NFLX,gi-I-7NFK5,"Astacoidea Latreille, 1802",superfamily
gi-I-7NFK5,gi-I-7NFJ8,"Astacidea Latreille, 1802",infraorder
gi-I-7NFJ8,gi-I-33N,Pleocyemata,suborder
gi-I-33N,gi-I-MC,Decapoda,order
gi-I-MC,gi-I-RT,Malacostraca,class
gi-I-ZJS6,gi-I-3W2C,Crocanthemum nashii (Britton) Barnhart,species
gi-I-3W2C,gi-I-89R,Crocanthemum Spach,genus
gi-I-89R,gi-I-B7VXR,Cistaceae Juss.,family
gi-I-5YNLG,gi-I-3PGM,"Chrysococcyx osculans (Gould, 1847)",species
gi-I-3PGM,gi-I-626TC,"Chrysococcyx Boie, 1826",genus
gi-I-6XLPZ,gi-I-63S27,Sarcodes sanguinea Torr.,species
gi-I-63S27,gi-I-93LTB,Sarcodes Torr.,genus
gi-I-93LTB,gi-I-623P8,Monotropoideae Arn.,subfamily
gi-I-623P8,gi-I-625QY,Ericaceae Juss.,family
gi-I-3P473,gi-I-532G,"Hypsipetes leucocephalus (Gmelin, 1789)",species
gi-I-532G,gi-I-FFJ,"Hypsipetes Vigors, 1831",genus
gi-I-6VPVV,gi-I-6SNZ,"Plethodon montanus Highton & Peabody, 2000",species
gi-I-6KRB4,gi-I-BWB3T,"Graphium nomius (Esper, 1798)",species
gi-I-BWB3T,gi-I-DX5,Graphium,genus
gi-I-DX5,gi-I-5G9,Papilionidae,family
gi-I-5G9,gi-I-BJ5MJ,Papilionoidea,superfamily
gi-I-BJ5MJ,gi-I-H6,"Lepidoptera Linnaeus, 1758",order
gi-I-5C95P,gi-I-88LB,"Xenerpestes minlosi Berlepsch, 1886",species
gi-I-88LB,gi-I-6245S,"Xenerpestes Berlepsch, 1886",genus
gi-I-6245S,gi-I-3RL,Furnariidae,family
gi-I-54R8X,gi-I-7SKN,"Taoniscus nanus (Temminck, 1815)",species
gi-I-7SKN,gi-I-H9S,"Taoniscus Gloger, 1842",genus
gi-I-H9S,gi-I-48D,Tinamidae,family
gi-I-48D,gi-I-V2,Tinamiformes,order
gi-I-FWHT,gi-I-Z8L,"Appias albina (Boisduval, 1836)",species
gi-I-Z8L,gi-I-625MK,Appias,genus
gi-I-625MK,gi-I-5G9,Pieridae,family
gi-I-3S5QL,gi-I-62XKG,"Lamprotornis chalcurus Nordmann, 1835",species
gi-I-62XKG,gi-I-GRP,"Lamprotornis Temminck, 1820",genus
gi-I-GRP,gi-I-3RL,"Sturnidae Rafinesque, 1815",family
gi-I-4Q7NQ,gi-I-74ZB,"Ptilinopus melanospilus (Salvadori, 1875)",species
gi-I-74ZB,gi-I-KFV,"Ptilinopus Swainson, 1825",genus
gi-I-KFV,gi-I-8GD,Treroninae,subfamily
gi-I-8GD,gi-I-Z8,Columbidae,family
gi-I-Z8,gi-I-V2,Columbiformes,order
gi-I-69F3L,gi-I-3J6L,Castilleja coccinea (L.) Spreng.,species
gi-I-3J6L,gi-I-DQG,Castilleja L.f.,genus
gi-I-6NT8V,gi-I-62VP6,Lagarostrobos franklinii (Hook. f.) Quinn,species
gi-I-62VP6,gi-I-627HD,Lagarostrobos,genus
gi-I-627HD,gi-I-623FD,Podocarpaceae,family
gi-I-623FD,gi-I-GG,Pinales,order
gi-I-GG,gi-I-TP,Pinopsida,class
gi-I-4H5YP,gi-I-63MMR,Phyllocladus aspleniifolius (Labill.) Hook. f.,species
gi-I-63MMR,gi-I-625KL,Phyllocladus,genus
gi-I-625KL,gi-I-623FD,Phyllocladaceae,family
gi-I-4NM5L,gi-I-6YWJ,"Pseudelaenia leucospodia (Taczanowski, 1877)",species
gi-I-6YWJ,gi-I-HMW,"Pseudelaenia W. Lanyon, 1988",genus
gi-I-4BQC9,gi-I-6BQ6,"Pachycephala albiventris (Ogilvie-Grant, 1894)",species
gi-I-6BQ6,gi-I-DTK,"Pachycephala Vigors, 1825",genus
gi-I-DTK,gi-I-3RL,"Pachycephalidae Swainson, 1831",family
gi-I-65MG2,gi-I-QJM,"Agapornis taranta (Stanley, 1814)",species
gi-I-QJM,gi-I-628M9,"Agapornis Selby, 1836",genus
gi-I-6DCVH,gi-I-47MN,"Dologale dybowskii (Pousargues, 1893)",species
gi-I-47MN,gi-I-624SY,"Dologale Thomas, 1926",genus
gi-I-624SY,gi-I-4DL,"Herpestidae Bonaparte, 1845",family
gi-I-37ZDS,gi-I-48MW,Dudleya multicaulis (Rose) Moran,species
gi-I-48MW,gi-I-KBM,Dudleya Britton & Rose,genus
gi-I-KBM,gi-I-8N6,Sempervivoideae Arn.,subfamily
gi-I-8N6,gi-I-B7VS8,Crassulaceae J. St.-Hil.,family
gi-I-B7VS8,gi-I-MG,Saxifragales Bercht. & J. Presl,order
gi-I-4QJNG,gi-I-7PF97,"Puperita pupa (Linnaeus, 1767)",species
gi-I-7PF97,gi-I-7NM3R,"Puperita Gray, 1857",genus
gi-I-7NM3R,gi-I-7NK24,"Neritininae Poey, 1852",subfamily
gi-I-7NK24,gi-I-7NFPY,"Neritidae Rafinesque, 1815",family
gi-I-7NFPY,gi-I-62236,"Neritoidea Rafinesque, 1815",superfamily
gi-I-62236,gi-I-BXW7F,Cycloneritida,order
gi-I-BXW7F,gi-I-BMGTT,"Neritimorpha Koken, 1896",subclass
gi-I-3KBBF,gi-I-62TNT,Heliomeris hispida (A. Gray) Cockerell,species
gi-I-62TNT,gi-I-J6T,Heliomeris Nutt.,genus
gi-I-H6SP,gi-I-33PC,Asclepias welshii N. H. Holmgren & P. K. Holmgren,species
gi-I-33PC,gi-I-93LSR,Asclepias L.,genus
gi-I-93LSR,gi-I-6L2,Asclepiadoideae Burnett,subfamily
gi-I-6L2,gi-I-BMGVQ,Apocynaceae Juss.,family
gi-I-BMGVQ,gi-I-MG,Gentianales Juss. ex Bercht. & J. Presl,order
gi-I-8M5W,gi-I-LRK,Abronia ameliae Lundell,species
gi-I-3BKGX,gi-I-633F5,"Estrilda nonnula Hartlaub, 1883",species
gi-I-633F5,gi-I-623Q5,"Estrilda Swainson, 1827",genus
gi-I-623Q5,gi-I-3RL,"Estrildidae Bonaparte, 1850",family
gi-I-XBFQ,gi-I-3SMP,"Columba jouyi (Stejneger, 1887)",species
gi-I-3SMP,gi-I-JCZ,"Columba Linnaeus, 1758",genus
gi-I-JCZ,gi-I-8GD,Columbinae,subfamily
gi-I-6RTJD,gi-I-5XX7,Navarretia squarrosa (Eschsch.) Hook. & Arn.,species
gi-I-5XX7,gi-I-K6Q,Navarretia Ruiz & Pav.,genus
gi-I-9327V,gi-I-4D6C,Epilobium coloratum Biehler,species
gi-I-4D6C,gi-I-K22,Epilobium L.,genus
gi-I-K22,gi-I-DL8,Onagroideae Beilschm.,subfamily
gi-I-DL8,gi-I-BMGVG,Onagraceae Juss.,family
gi-I-BMGVG,gi-I-MG,Myrtales Juss. ex Bercht. & J. Presl,order
gi-I-ZK49,gi-I-3W2V,"Crocidura elongata Miller & Hollister, 1921",species
gi-I-3W2V,gi-I-626TY,"Crocidura Wagler, 1832",genus
gi-I-YCQP,gi-I-62MKX,Cordylanthus nidularius Howell,species
gi-I-62MKX,gi-I-DQG,Cordylanthus Nutt. ex Benth.,genus
gi-I-44RQ4,gi-I-5VZ8,"Myaka myaka Trewavas, 1972",species
gi-I-5VZ8,gi-I-88R,Myaka,genus
gi-I-88R,gi-I-PC,Cichlidae,family
gi-I-3K46V,gi-I-62TH9,"Helcogramma desa Williams & Howe, 2003",species
gi-I-62TH9,gi-I-HH8,Helcogramma,genus
gi-I-HH8,gi-I-PC,Tripterygiidae,family
gi-I-9L4P,gi-I-NC3,"Acrocephalus caffer (Sparrman, 1786)",species
gi-I-NC3,gi-I-5YC,"Acrocephalus J. A. Naumann & J. F. Naumann, 1811",genus
gi-I-5YC,gi-I-3RL,"Acrocephalidae Salvin, 1882",family
gi-I-7883L,gi-I-63Q77,"Pontia glauconome Klug, 1829",species
gi-I-63Q77,gi-I-625MK,Pontia,genus
gi-I-6L3BS,gi-I-BWB3T,"Graphium sarpedon (Linnaeus, 1758)",species
gi-I-58TV9,gi-I-824P,"Trilepida macrolepis (Peters, 1858)",species
gi-I-824P,gi-I-87CH8,Trilepida,genus
gi-I-87CH8,gi-I-BYK,Epictinae,subfamily
gi-I-BYK,gi-I-8GNDB,Leptotyphlopidae,family
gi-I-8GNDB,gi-I-BXVXG,Typhlopoidea,superfamily
gi-I-BXVXG,gi-I-9CK8W,Squamata,order
gi-I-BCYGP,gi-I-4HH3H,Physematium scopulinum subsp. scopulinum,subspecies
gi-I-4HH3H,gi-I-7NCKQ,Physematium scopulinum Trevis.,species
gi-I-7NCKQ,gi-I-B8X2P,Physematium Kaulf.,genus
gi-I-B8X2P,gi-I-B8TXB,Woodsiaceae (A. Gray) Herter,family
gi-I-6GP7C,gi-I-633LL,Erigeron howellii (A. Gray) A. Gray,species
gi-I-KZR8,gi-I-62F28,"Batrachostomus chaseni Stresemann, 1937",species
gi-I-62F28,gi-I-J7P,"Batrachostomus Gould, 1838",genus
gi-I-J7P,gi-I-627G9,Batrachostominae,subfamily
gi-I-45P3K,gi-I-5XL9,"Napothera epilepidota (Temminck, 1828)",species
gi-I-5XL9,gi-I-6264V,"Napothera G. R. Gray, 1842",genus
gi-I-6264V,gi-I-3RL,"Pellorneidae Vigors & Delacour, 1946",family
gi-I-4X4FM,gi-I-7GD8,"Sheppardia montana (Reichenow, 1907)",species
gi-I-7GD8,gi-I-CZN,"Sheppardia Haagner, 1909",genus
gi-I-CZN,gi-I-3RL,"Muscicapidae Fleming, 1822",family
gi-I-8TFT,gi-I-84L2Q,"Acanthastrea subechinata Veron, 2000",species
gi-I-84L2Q,gi-I-84KJ6,"Acanthastrea Milne Edwards & Haime, 1848",genus
gi-I-84KJ6,gi-I-BX37Y,"Lobophylliidae Dai & Horng, 2009",family
gi-I-3ZSGR,gi-I-5P5Z,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A. Gray,species
gi-I-5P5Z,gi-I-628KX,Mentzelia L.,genus
gi-I-628KX,gi-I-C5K,Mentzelioideae (Rchb.) Gilg,subfamily
gi-I-C5K,gi-I-ZT,Loasaceae Juss.,family
gi-I-ZT,gi-I-MG,Cornales,order
gi-I-4XDF9,gi-I-644QW,Silene virginica L.,species
gi-I-644QW,gi-I-7RZ,Silene L.,genus
gi-I-77J6D,gi-I-63MC9,"Picumnus spilogaster Sundevall, 1866",species
gi-I-63MC9,gi-I-K5V,"Picumnus Temminck, 1825",genus
gi-I-K5V,gi-I-625L8,Picumninae,subfamily
gi-I-625L8,gi-I-3TR,Picidae,family
gi-I-3TR,gi-I-V2,Piciformes,order
gi-I-VLFD,gi-I-3Q97,"Cisticola textrix (Vieillot, 1817)",species
gi-I-3Q97,gi-I-89S,"Cisticola Kaup, 1829",genus
gi-I-89S,gi-I-3RL,"Cisticolidae Sundevall, 1872",family
gi-I-485LF,gi-I-65ZW,"Nyctimene draconilla Thomas, 1915",species
gi-I-65ZW,gi-I-7NLXC,"Nyctimene Borkhausen, 1797",genus
gi-I-7NLXC,gi-I-FDD,"Nyctimeninae Miller, 1907",subfamily
gi-I-4B8HC,gi-I-63HPD,"Otus ireneae Ripley, 1966",species
gi-I-63HPD,gi-I-KDK,"Otus Pennant, 1769",genus
gi-I-KDK,gi-I-GQX,Striginae,subfamily
gi-I-GQX,gi-I-466,Strigidae,family
gi-I-466,gi-I-V2,Strigiformes,order
gi-I-7VV86,gi-I-8P3R7,"Microtus (Mynomes) canicaudus Miller, 1897",species
gi-I-8P3R7,gi-I-5SL9,"Mynomes Rafinesque, 1817",subgenus
gi-I-5SL9,gi-I-B6MFZ,"Microtus Schrank, 1798",genus
gi-I-B6MFZ,gi-I-8P5,"Arvicolinae Gray, 1821",subfamily
gi-I-8TXW6,gi-I-6NCL,"Philemon plumigenis (G. R. Gray, 1858)",species
gi-I-6NCL,gi-I-CKJ,"Philemon Vieillot, 1816",genus
gi-I-CKJ,gi-I-3RL,Meliphagidae,family
gi-I-6H3BP,gi-I-62RM7,Eriogonum flavum Nutt.,species
gi-I-4BBXS,gi-I-7PNXB,"Oxidus gracilis (C. L. Koch, 1847)",species
gi-I-7PNXB,gi-I-7NMMW,"Oxidus Cook, 1911",genus
gi-I-7NMMW,gi-I-B6NG7,"Sulciferini Attems, 1898",tribe
gi-I-B6NG7,gi-I-7NKB6,"Paradoxosomatinae Daday, 1889",subfamily
gi-I-7NKB6,gi-I-844HH,"Paradoxosomatidae Daday, 1889",family
gi-I-844HH,gi-I-B6L8Y,"Strongylosomatidea Brölemann, 1916",suborder
gi-I-B6L8Y,gi-I-7ZFKK,"Polydesmida Leach, 1815",order
gi-I-7ZFKK,gi-I-7ZFKH,"Merocheta Cook, 1895",superorder
gi-I-7ZFKH,gi-I-7NF5B,"Eugnatha Attems, 1898",subterclass
gi-I-7NF5B,gi-I-7NF53,"Helminthomorpha Pocock, 1887",infraclass
gi-I-7NF53,gi-I-B6L8V,"Chilognatha Latreille, 1802/1803",subclass
gi-I-B6L8V,gi-I-RT,"Diplopoda de Blainville in Gervais, 1844",class
gi-I-6W3R3,gi-I-7PCWW,"Pleuronaia gibber (I. Lea, 1838)",species
gi-I-7PCWW,gi-I-7NMK6,"Pleuronaia Frierson, 1927",genus
gi-I-7NMK6,gi-I-7NLMC,"Pleurobemini Hannibal, 1912",tribe
gi-I-7WLRT,gi-I-7PV9X,"Procambarus clarkii (Girard, 1852)",species
gi-I-79B6Q,gi-I-63RMC,Salicornia maritima S. L. Wolff & Jefferies,species
gi-I-63RMC,gi-I-93LTL,Salicornia L.,genus
gi-I-93LTL,gi-I-68Z,Salicornioideae Luerss.,subfamily
gi-I-68Z,gi-I-BMH4R,Amaranthaceae Juss.,family
gi-I-3D3HH,gi-I-4GPZ,"Eurycea pterophila Burger, Smith & Potter, 1950",species
gi-I-4GPZ,gi-I-JND,"Eurycea Rafinesque, 1822",genus
gi-I-JND,gi-I-625RT,"Hemidactyliinae Hallowell, 1856",subfamily
gi-I-G66B,gi-I-7NPJB,"Aratus pisonii (H. Milne Edwards, 1837)",species
gi-I-7NPJB,gi-I-7NL25,"Aratus H. Milne Edwards, 1853",genus
gi-I-7NL25,gi-I-B8VFV,"Sesarmidae Dana, 1851",family
gi-I-B8VFV,gi-I-BVFJV,"Grapsoidea MacLeay, 1838",superfamily
gi-I-BVFJV,gi-I-B94FL,"Thoracotremata Guinot, 1977",subsection zoology
gi-I-B94FL,gi-I-B8WMW,"Eubrachyura de Saint Laurent, 1980",section zoology
gi-I-B8WMW,gi-I-7NFJ8,"Brachyura Latreille, 1802",infraorder
gi-I-3TTJY,gi-I-6399G,"Leptopogon rufipectus (Lafresnaye, 1846)",species
gi-I-6399G,gi-I-HMW,"Leptopogon Cabanis, 1844",genus
gi-I-4YBZQ,gi-I-7JRJ,"Sorex emarginatus Jackson, 1925",species
gi-I-7JRJ,gi-I-L8N,"Sorex Linnaeus, 1758",genus
gi-I-L8N,gi-I-KCG,"Soricini G. Fischer, 1814",tribe
gi-I-KCG,gi-I-626YH,"Soricinae G. Fischer, 1814",subfamily
gi-I-4NX99,gi-I-724D,"Pseudoginglymostoma brevicaudatum (Günther, 1867)",species
gi-I-724D,gi-I-623HG,Pseudoginglymostoma,genus
gi-I-623HG,gi-I-3Q8,Ginglymostomatidae,family
gi-I-3Q8,gi-I-LB,Orectolobiformes,order
gi-I-LB,gi-I-8X6G5,Elasmobranchii,class
gi-I-8X6G5,gi-I-8V4V5,Chondrichthyes,parvphylum
gi-I-D9SH,gi-I-62BWH,"Anabacerthia variegaticeps (P. L. Sclater, 1857)",species
gi-I-62BWH,gi-I-6245S,"Anabacerthia Lafresnaye, 1841",genus
gi-I-9446,gi-I-ML4,"Acentronura breviperula Fraser-Brunner & Whitley, 1949",species
gi-I-ML4,gi-I-GV4,Acentronura,genus
gi-I-GV4,gi-I-46T,Syngnathidae,family
gi-I-46T,gi-I-BXVWY,Syngnathiformes,order
gi-I-6XPJW,gi-I-7CLT,"Sarothrura rufa (Vieillot, 1819)",species
gi-I-7CLT,gi-I-FJ9,"Sarothrura Heine, 1890",genus
gi-I-54XL2,gi-I-7STB,"Tarentola deserti Boulenger, 1891",species
gi-I-7STB,gi-I-625KM,Tarentola,genus
gi-I-625KM,gi-I-87BW6,Phyllodactylidae,family
gi-I-87BW6,gi-I-BXVXG,Gekkota,superfamily
gi-I-3NLMN,gi-I-5293,Hymenoxys brachyactis Wooton & Standl.,species
gi-I-5293,gi-I-J6T,Hymenoxys Cass.,genus
gi-I-4BK2P,gi-I-6BGT,Oxyria digyna (L.) Hill,species
gi-I-6BGT,gi-I-93LTK,Oxyria Hill,genus
gi-I-93LTK,gi-I-627KD,Polygonoideae Eaton,subfamily
gi-I-ZK7C,gi-I-3W2V,"Crocidura religiosa (I. Geoffroy Saint-Hilaire, 1827)",species
gi-I-65F39,gi-I-9WL7L,"Africallagma elongatum (Martin, 1907)",species
gi-I-9WL7L,gi-I-9WKK4,"Africallagma Kennedy, 1920",genus
gi-I-9WKK4,gi-I-B6NHX,"Coenagrionidae Kirby, 1890",family
gi-I-BN757,gi-I-69WZR,"Chlorospingus flavopectus ophthalmicus (Du Bus de Gisignies, 1847)",subspecies
gi-I-69WZR,gi-I-3NSD,"Chlorospingus flavopectus (Lafresnaye, 1840)",species
gi-I-3NSD,gi-I-9G6YK,"Chlorospingus Cabanis, 1851",genus
gi-I-9G6YK,gi-I-3RL,Passerellidae,family
gi-I-53SBV,gi-I-7QY5,"Symposiachrus guttula (Lesson & Garnot, 1829)",species
gi-I-7QY5,gi-I-CVP,"Symposiachrus Bonaparte, 1854",genus
gi-I-4ZGV6,gi-I-6467Y,"Stagonopleura oculata (Quoy & Gaimard, 1830)",species
gi-I-6467Y,gi-I-623Q5,"Stagonopleura Reichenbach, 1850",genus
gi-I-B3T7H,gi-I-B3JL6,"Hapalogaster cavicauda Stimpson, 1859",species
gi-I-B3JL6,gi-I-B3HGK,"Hapalogaster Brandt, 1850",genus
gi-I-B3HGK,gi-I-BRKPZ,"Hapalogastridae Brandt, 1850",family
gi-I-BRKPZ,gi-I-BMJWR,"Lithodoidea Samouelle, 1819",superfamily
gi-I-BMJWR,gi-I-7NFJ8,"Anomura MacLeay, 1838",infraorder
gi-I-322XH,gi-I-62P6M,Cryptotaenia canadensis (L.) DC.,species
gi-I-62P6M,gi-I-J5W,Cryptotaenia DC.,genus
gi-I-7G3QB,gi-I-86VM,Viola guadalupensis A. M. Powell & Wauer,species
gi-I-65BNR,gi-I-9WL79,"Aeshna juncea (Linnaeus, 1758)",species
gi-I-9WL79,gi-I-9WKQT,"Aeshna Fabricius, 1775",genus
gi-I-9WKQT,gi-I-WFY,"Aeshnidae Rambur, 1842",family
gi-I-WFY,gi-I-B6LCL,"Anisoptera Selys, 1854",suborder
gi-I-F6MV,gi-I-62CWG,"Apalis nigriceps (Shelley, 1873)",species
gi-I-62CWG,gi-I-89S,"Apalis Swainson, 1833",genus
gi-I-93VX,gi-I-627QR,"Accipiter rufiventris A. Smith, 1830",species
gi-I-7VV7L,gi-I-8P36B,"Microtus (Alexandromys) sachalinensis Vasin, 1955",species
gi-I-8P36B,gi-I-5SL9,"Alexandromys Ognev, 1914",subgenus
gi-I-76S4H,gi-I-6L2W,"Percina aurantiaca (Cope, 1868)",species
gi-I-6L2W,gi-I-625TX,Percina,genus
gi-I-625TX,gi-I-PC,Percidae,family
gi-I-59MPD,gi-I-84VJ5,"Turbinaria conspicua Bernard, 1896",species
gi-I-84VJ5,gi-I-84K53,"Turbinaria Oken, 1815",genus
gi-I-84K53,gi-I-BX37X,"Dendrophylliidae Gray, 1847",family
gi-I-BX37X,gi-I-B8V7V,"Refertina Okubo, 2016",suborder
gi-I-4SRP9,gi-I-79JX,"Rhynchocyon chrysopygus Günther, 1881",species
gi-I-79JX,gi-I-CBH,"Rhynchocyon Peters, 1847",genus
gi-I-CBH,gi-I-3HH,"Macroscelididae Bonaparte, 1838",family
gi-I-3HH,gi-I-LG,"Macroscelidea Butler, 1956",order
gi-I-6QT3H,gi-I-5KDV,Malacothamnus jonesii (Munz) Kearney,species
gi-I-5KDV,gi-I-93LT9,Malacothamnus Greene,genus
gi-I-3B4K4,gi-I-62RM7,Eriogonum baileyi S. Watson,species
gi-I-68KF6,gi-I-62FPF,"Bitis nasicornis (Shaw & Nodder, 1792)",species
gi-I-62FPF,gi-I-87CPV,Bitis,genus
gi-I-87CPV,gi-I-6273B,Viperinae,subfamily
gi-I-6273B,gi-I-BXVXG,Viperidae,family
gi-I-6RGPC,gi-I-5RTS,"Microgale nasoloi Jenkins & Goodman, 1999",species
gi-I-5RTS,gi-I-K2M,"Microgale Thomas, 1882",genus
gi-I-K2M,gi-I-GZG,"Oryzorictinae Dobson, 1882",subfamily
gi-I-GZG,gi-I-4FQ,"Tenrecidae Gray, 1821",family
gi-I-4FQ,gi-I-B6L6K,"Tenrecomorpha Butler, 1972",suborder
gi-I-B6L6K,gi-I-LG,"Afrosoricida Stanhope, 1998",order
gi-I-3KTM8,gi-I-637C9,"Hemitriccus granadensis (Hartlaub, 1843)",species
gi-I-637C9,gi-I-HMW,"Hemitriccus Cabanis & Heine, 1859",genus
gi-I-4XWZN,gi-I-63SBZ,"Sminthopsis youngsoni McKenzie & Archer, 1982",species
gi-I-63SBZ,gi-I-L8L,"Sminthopsis Thomas, 1887",genus
gi-I-L8L,gi-I-KC5,"Sminthopsini Archer, 1982",tribe
gi-I-KC5,gi-I-8ZW,"Sminthopsinae Archer, 1982",subfamily
gi-I-CRVM,gi-I-TSL,"Ametrida centurio Gray, 1847",species
gi-I-TSL,gi-I-LFW,"Ametrida Gray, 1847",genus
gi-I-LFW,gi-I-L8Z,"Stenodermatina Gervais, 1856",subtribe
gi-I-L8Z,gi-I-KD5,"Stenodermatini Gervais, 1856",tribe
gi-I-KD5,gi-I-625JW,"Stenodermatinae Gervais, 1856",subfamily
gi-I-3THYW,gi-I-5CSH,"Leptasthenura platensis Reichenbach, 1853",species
gi-I-5CSH,gi-I-6245S,"Leptasthenura Reichenbach, 1853",genus
gi-I-4MFF5,gi-I-6VRK,"Prioniturus luconensis Steere, 1890",species
gi-I-6VRK,gi-I-628M9,"Prioniturus Wagler, 1832",genus
gi-I-77YSG,gi-I-6XKD,Protium fragrans (Rose) Urb.,species
gi-I-6XKD,gi-I-7GV,Protium Burm.f.,genus
gi-I-7GV,gi-I-B7VXJ,Burseraceae Kunth,family
gi-I-B7VXJ,gi-I-MG,Sapindales Juss. ex Bercht. & J. Presl,order
gi-I-6PR2C,gi-I-5DMC,"Lessonia oreas (P. L. Sclater & Salvin, 1869)",species
gi-I-5DMC,gi-I-HMW,"Lessonia Swainson, 1832",genus
gi-I-4DY42,gi-I-6JG5,"Passerina rositae (Lawrence, 1874)",species
gi-I-67KDD,gi-I-XJ7,"Anthus godlewskii (Taczanowski, 1876)",species
gi-I-853ZZ,gi-I-84RT6,"Parribacus japonicus Holthuis, 1960",species
gi-I-84RT6,gi-I-84KYG,"Parribacus Dana, 1852",genus
gi-I-84KYG,gi-I-84KRS,"Ibacinae Holthuis, 1985",subfamily
gi-I-84KRS,gi-I-857XK,"Scyllaridae Latreille, 1825",family
gi-I-857XK,gi-I-7NFJ8,"Achelata Scholtz & Richter, 1995",infraorder
gi-I-6KMV9,gi-I-4PQ2,"Gobio sarmaticus Berg, 1949",species
gi-I-4PQ2,gi-I-6248Q,Gobio,genus
gi-I-6248Q,gi-I-334,Cyprinidae,family
gi-I-334,gi-I-BXVWY,Cypriniformes,order
gi-I-7CW4,gi-I-HMW,"Sayornis Bonaparte, 1854",genus
gi-I-9MYF,gi-I-7NMSZ,"Acroloxus coloradensis (J. Henderson, 1930)",species
gi-I-7NMSZ,gi-I-7NFT6,"Acroloxus H. Beck, 1838",genus
gi-I-7NFT6,gi-I-7NGQG,"Acroloxidae Thiele, 1931",family
gi-I-7NGQG,gi-I-7NVVQ,"Lymnaeoidea Rafinesque, 1815",superfamily
gi-I-7NVVQ,gi-I-7VBDS,"Hygrophila Férussac, 1822",superorder
gi-I-5L2GX,gi-I-6XQQD,Saxifraga bronchialis subsp. codyana (Zhmylev) Cody,subspecies
gi-I-6XQQD,gi-I-7CVF,Saxifraga bronchialis L.,species
gi-I-7CVF,gi-I-6278B,Saxifraga L.,genus
gi-I-6278B,gi-I-B7VS8,Saxifragaceae Juss.,family
gi-I-37M64,gi-I-7NXJK,"Dreissena bugensis (Andrusov, 1897)",species
gi-I-7NXJK,gi-I-85ZKT,"Dreissena Van Beneden, 1835",genus
gi-I-85ZKT,gi-I-7NHD9,"Dreisseninae J. E. Gray, 1840",subfamily
gi-I-7NHD9,gi-I-53K,"Dreissenidae J. E. Gray, 1840",family
gi-I-53K,gi-I-B6L8D,"Dreissenoidea J. E. Gray, 1840",superfamily
gi-I-B6L8D,gi-I-7NVY2,"Myida Stoliczka, 1870",order
gi-I-7NVY2,gi-I-7VBDP,"Imparidentia Bieler, P. M. Mikkelsen & Giribet, 2014",superorder
gi-I-7VBDP,gi-I-7NVXR,"Euheterodonta Giribet & Distel, 2003",subterclass
gi-I-8HTGD,gi-I-PS4,"Aerodramus vulcanorum (Stresemann, 1926)",species
gi-I-PS4,gi-I-J5Z,"Aerodramus Oberholser, 1906",genus
gi-I-J5Z,gi-I-6L5,Apodinae,subfamily
gi-I-6L5,gi-I-Q9,Apodidae,family
gi-I-33LY6,gi-I-3YX2,"Cyrtodactylus martinstolli (Darevsky, Helfenberger, Orlov & Shah, 1998)",species
gi-I-3YX2,gi-I-6247T,Cyrtodactylus,genus
gi-I-6247T,gi-I-87BW6,Gekkonidae,family
gi-I-BNLMX,gi-I-6QBZD,Limnanthes douglasii subsp. sulphurea (C. T. Mason) C. T. Mason,subspecies
gi-I-6QBZD,gi-I-6396C,Limnanthes douglasii R. Br.,species
gi-I-6396C,gi-I-C2T,Limnanthes R. Br.,genus
gi-I-C2T,gi-I-6228L,Limnanthaceae R. Br.,family
gi-I-6228L,gi-I-MG,Brassicales Bromhead,order
