name,parent_name,desc,rank
gi-J-FFJ,gi-J-3RL,"Pycnonotidae G. R. Gray, 1840",family
gi-J-648GV,gi-J-6272J,"Todus Brisson, 1760",genus
gi-J-6272J,gi-J-ZL,Todidae,family
gi-J-ZL,gi-J-V2,Coraciiformes,order
gi-J-KK85,gi-J-62FCV,"Bandicota savilei Thomas, 1916",species
gi-J-62FCV,gi-J-JXJ,"Bandicota Gray, 1873",genus
gi-J-4CGXQ,gi-J-6DBT,"Panthera onca (Linnaeus, 1758)",species
gi-J-6DBT,gi-J-628LP,"Panthera Oken, 1816",genus
gi-J-628LP,gi-J-623RM,"Pantherinae Pocock, 1917",subfamily
gi-J-4H4VG,gi-J-6PJF,"Phyllastrephus xavieri (Oustalet, 1892)",species
gi-J-6PJF,gi-J-FFJ,"Phyllastrephus Swainson, 1832",genus
gi-J-3QTYH,gi-J-56Y4,Juncus nevadensis S. Watson,species
gi-J-56Y4,gi-J-BJG,Juncus L.,genus
gi-J-BJG,gi-J-627VM,Juncaceae Juss.,family
gi-J-627VM,gi-J-L2L,Poales,order
gi-J-L2L,gi-J-TP,Liliopsida,class
gi-J-ZGDS,gi-J-62P9P,"Criniger barbatus (Temminck, 1821)",species
gi-J-62P9P,gi-J-FFJ,"Criniger Temminck, 1820",genus
gi-J-4YV8H,gi-J-7KR4,"Spheniscus mendiculus Sundevall, 1871",species
gi-J-7KR4,gi-J-GHC,"Spheniscus Brisson, 1760",genus
gi-J-GHC,gi-J-44K,"Spheniscidae Bonaparte, 1831",family
gi-J-44K,gi-J-V2,Sphenisciformes,order
gi-J-4ZF94,gi-J-7LTK,"Stachyridopsis pyrrhops (Blyth, 1844)",species
gi-J-7LTK,gi-J-H9M,"Stachyridopsis Oates, 1883",genus
gi-J-H9M,gi-J-3RL,"Timaliidae Vigors & Horsfield, 1827",family
gi-J-3K5ZG,gi-J-62TKF,Helianthus porteri (A. Gray) Pruski,species
gi-J-62TKF,gi-J-J6T,Helianthus L.,genus
gi-J-JR56,gi-J-35PQ,"Aulacorhynchus huallagae Carriker, 1933",species
gi-J-35PQ,gi-J-FJF,"Aulacorhynchus Gould, 1835",genus
gi-J-FJF,gi-J-3TR,Ramphastidae,family
gi-J-3TR,gi-J-V2,Piciformes,order
gi-J-6BKL9,gi-J-3WGM,"Cryptoblepharus gurrmul Horner, 2007",species
gi-J-3WGM,gi-J-8GNQS,Cryptoblepharus,genus
gi-J-8GNQS,gi-J-G43,Eugongylinae,subfamily
gi-J-G43,gi-J-8GK5Q,Scincidae,family
gi-J-8GK5Q,gi-J-BXVXG,Scincomorpha,superfamily
gi-J-4FXQB,gi-J-6N39,"Phedina borbonica (Gmelin, 1789)",species
gi-J-6N39,gi-J-B3Y,"Phedina Bonaparte, 1855",genus
gi-J-ZK55,gi-J-3W2V,"Crocidura ichnusae Festa, 1912",species
gi-J-6S42Z,gi-J-5WC9,"Mylothris yulei Butler, 1897",species
gi-J-5WC9,gi-J-625MK,Mylothris,genus
gi-J-625MK,gi-J-5G9,Pieridae,family
gi-J-5G9,gi-J-BJ5MJ,Papilionoidea,superfamily
gi-J-BJ5MJ,gi-J-H6,"Lepidoptera Linnaeus, 1758",order
gi-J-3BL4B,gi-J-62RFW,"Etheostoma jimmycarter Layman & Mayden, 2012",species
gi-J-62RFW,gi-J-625TX,Etheostoma,genus
gi-J-625TX,gi-J-PC,Percidae,family
gi-J-PC,gi-J-BXVWY,Perciformes,order
gi-J-BXVWY,gi-J-8VVWB,Actinopterygii,class
gi-J-7L2H5,gi-J-6XBZ5,Salix lucida subsp. lasiandra (Benth.) E. Murray,subspecies
gi-J-6XBZ5,gi-J-7BWB,Salix lucida Muhl.,species
gi-J-7WLVG,gi-J-7PV9X,"Procambarus lucifugus (Hobbs, 1940)",species
gi-J-7PV9X,gi-J-7NG9Q,"Procambarus Ortmann, 1905",genus
gi-J-7NG9Q,gi-J-7NFLX,"Cambaridae Hobbs, 1942",family
gi-J-7NFLX,gi-J-7NFK5,"Astacoidea Latreille, 1802",superfamily
gi-J-7NFK5,gi-J-7NFJ8,"Astacidea Latreille, 1802",infraorder
gi-J-7NFJ8,gi-J-33N,Pleocyemata,suborder
gi-J-33N,gi-J-MC,Decapoda,order
gi-J-MC,gi-J-RT,Malacostraca,class
gi-J-3PXBS,gi-J-62WB5,Ipomoea × multifida (Raf.) Shinners,species
gi-J-62WB5,gi-J-JD7,Ipomoea L.,genus
gi-J-6WSL4,gi-J-77LW,"Reinwardtoena reinwardti (Temminck, 1824)",species
gi-J-77LW,gi-J-JCZ,"Reinwardtoena Bonaparte, 1854",genus
gi-J-9WVS2,gi-J-9WZFV,"Phanogomphus quadricolor (Walsh, 1863)",species
gi-J-9WZFV,gi-J-9WKK9,"Phanogomphus Carle, 1986",genus
gi-J-9WKK9,gi-J-WFY,"Gomphidae Rambur, 1842",family
gi-J-WFY,gi-J-B6LCL,"Anisoptera Selys, 1854",suborder
gi-J-B6LCL,gi-J-H6,"Odonata Fabricius, 1793",order
gi-J-5KK6Q,gi-J-6VSMD,Polanisia dodecandra subsp. dodecandra,subspecies
gi-J-6VSMD,gi-J-6TR4,Polanisia dodecandra (L.) DC.,species
gi-J-6TR4,gi-J-8BN,Polanisia Raf.,genus
gi-J-4TPHK,gi-J-7B4R,Rumex altissimus Wood,species
gi-J-5BGG3,gi-J-86VM,Viola blanda Willd.,species
gi-J-86VM,gi-J-KHG,Viola L.,genus
gi-J-KHG,gi-J-6272Z,Violoideae Beilschm.,subfamily
gi-J-6272Z,gi-J-MLP,Violaceae Batsch,family
gi-J-3KNBH,gi-J-4V44,"Hemidactylus isolepis Boulenger, 1895",species
gi-J-4V44,gi-J-6247T,Hemidactylus,genus
gi-J-B7N2M,gi-J-4PV6T,"Pternistis hildebrandti hildebrandti (Cabanis, 1878)",subspecies
gi-J-4PV6T,gi-J-63R4N,"Pternistis hildebrandti (Cabanis, 1878)",species
gi-J-63R4N,gi-J-625WG,"Pternistis Wagler, 1832",genus
gi-J-625WG,gi-J-38Z,Phasianidae,family
gi-J-38Z,gi-J-V2,Galliformes,order
gi-J-VYHY,gi-J-3QTB,Clematis virginiana L.,species
gi-J-3QTB,gi-J-K95,Clematis L.,genus
gi-J-K95,gi-J-FJR,Ranunculoideae Arn.,subfamily
gi-J-FJR,gi-J-B7VXX,Ranunculaceae Juss.,family
gi-J-4TJQS,gi-J-643JJ,Rubus centralis L. H. Bailey,species
gi-J-643JJ,gi-J-628NC,Rubus L.,genus
gi-J-628NC,gi-J-FTK,Rosoideae Arn.,subfamily
gi-J-FTK,gi-J-BMGVT,Rosaceae Juss.,family
gi-J-7B72K,gi-J-7QQT,"Sylvicapra grimmia (Linnaeus, 1758)",species
gi-J-7QQT,gi-J-626TQ,"Sylvicapra Ogilby, 1837",genus
gi-J-626TQ,gi-J-622G9,"Cephalophinae Blyth, 1863",subfamily
gi-J-622G9,gi-J-B6L7D,"Bovidae Gray, 1821",family
gi-J-7V92H,gi-J-8NPYS,"Graphiurus (Graphiurus) kelleni (Reuvens, 1890)",species
gi-J-8NPYS,gi-J-636DN,"Graphiurus Smuts, 1832",subgenus
gi-J-636DN,gi-J-JMG,"Graphiurus Smuts, 1832",genus
gi-J-JMG,gi-J-623HW,"Graphiurinae Winge, 1887",subfamily
gi-J-623HW,gi-J-4FD,"Gliridae Muirhead, 1819",family
gi-J-4ZD4N,gi-J-7LMM,"Sporopipes squamifrons (A. Smith, 1836)",species
gi-J-7LMM,gi-J-627GF,"Sporopipes Cabanis, 1847",genus
gi-J-38XGH,gi-J-62QQC,"Elaenia fallax P. L. Sclater, 1861",species
gi-J-62QQC,gi-J-HMW,"Elaenia Sundevall, 1836",genus
gi-J-HMW,gi-J-3RL,Tyrannidae,family
gi-J-4HWF7,gi-J-6QKH,"Pimelodella pallida Dahl, 1961",species
gi-J-6QKH,gi-J-6254S,Pimelodella,genus
gi-J-6254S,gi-J-6236K,Heptapteridae,family
gi-J-6236K,gi-J-BXVWY,Siluriformes,order
gi-J-6GPW3,gi-J-633LL,Erigeron sparsifolius Eastw.,species
gi-J-633LL,gi-J-J6T,Erigeron L.,genus
gi-J-7R5Z8,gi-J-8NM4Q,"Artibeus (Artibeus) fimbriatus Gray, 1838",species
gi-J-8NM4Q,gi-J-62CJH,"Artibeus Leach, 1821",subgenus
gi-J-62CJH,gi-J-LBX,"Artibeus Leach, 1821",genus
gi-J-LBX,gi-J-L8Z,"Artibeina H. Allen, 1898",subtribe
gi-J-L8Z,gi-J-KD5,"Stenodermatini Gervais, 1856",tribe
gi-J-KD5,gi-J-625JW,"Stenodermatinae Gervais, 1856",subfamily
gi-J-6KCTV,gi-J-4N2J,"Geositta tenuirostris (Lafresnaye, 1836)",species
gi-J-4N2J,gi-J-6245S,"Geositta Swainson, 1837",genus
gi-J-6245S,gi-J-3RL,Furnariidae,family
gi-J-75SCW,gi-J-6JFY,"Passer hispaniolensis (Temminck, 1820)",species
gi-J-6JFY,gi-J-626DC,"Passer Brisson, 1760",genus
gi-J-626DC,gi-J-3RL,"Passeridae Rafinesque, 1815",family
gi-J-3NGNX,gi-J-5258,"Hylorchilus navai Crossin & Ely, 1973",species
gi-J-5258,gi-J-626S2,"Hylorchilus Nelson, 1897",genus
gi-J-626S2,gi-J-3RL,"Troglodytidae Swainson, 1832",family
gi-J-37CQM,gi-J-632W7,"Dorcopsulus macleayi (Miklouho-Maclay, 1885)",species
gi-J-632W7,gi-J-628L6,"Dorcopsulus Matschie, 1916",genus
gi-J-69R9S,gi-J-3MNS,"Chelodina oblonga Gray, 1841",species
gi-J-3MNS,gi-J-838,Chelodina,genus
gi-J-838,gi-J-87BW9,Chelidae,family
gi-J-87BW9,gi-J-BXVZV,Pleurodira,suborder
gi-J-BXVZV,gi-J-9CK8W,Testudines,order
gi-J-794ZN,gi-J-78VK,"Rhipidura superciliaris (Sharpe, 1877)",species
gi-J-78VK,gi-J-626VB,"Rhipidura Vigors & Horsfield, 1827",genus
gi-J-626VB,gi-J-3RL,"Rhipiduridae Sundevall, 1872",family
gi-J-94G9,gi-J-MLD,Acer palmatum Thunb.,species
gi-J-MLD,gi-J-JP8,Acer L.,genus
gi-J-JP8,gi-J-FY3,Hippocastanoideae Burnett,subfamily
gi-J-5D8PN,gi-J-8B89,"Zosterornis nigrorum (Rand & Rabor, 1952)",species
gi-J-5JT4Z,gi-J-456CF,Myosurus minimus subsp. minimus,subspecies
gi-J-456CF,gi-J-5WGC,Myosurus minimus L.,species
gi-J-5WGC,gi-J-K95,Myosurus L.,genus
gi-J-75GNW,gi-J-63JJ9,Pachycereus hollianus (F. A. C. Weber) Buxb.,species
gi-J-63JJ9,gi-J-93LST,Pachycereus (A. Berger) Britton & Rose,genus
gi-J-4WHHG,gi-J-7FH7,"Semnopithecus entellus (Dufresne, 1797)",species
gi-J-7FH7,gi-J-L6B,"Semnopithecus Desmarest, 1822",genus
gi-J-L6B,gi-J-JCX,"Presbytini Gray, 1825",tribe
gi-J-JCX,gi-J-7X9,"Colobinae Jerdon, 1867",subfamily
gi-J-7X9,gi-J-4X9,"Cercopithecidae Gray, 1821",family
gi-J-4X9,gi-J-4PM,"Cercopithecoidea Gray, 1821",superfamily
gi-J-4PM,gi-J-4DT,"Simiiformes Haeckel, 1866",infraorder
gi-J-4DT,gi-J-BMGW3,"Haplorrhini Pocock, 1918",suborder
gi-J-6JZCD,gi-J-4MGL,Gaultheria procumbens L.,species
gi-J-4MGL,gi-J-93LTS,Gaultheria Kalm ex L.,genus
gi-J-93LTS,gi-J-623P8,Vaccinioideae Arn.,subfamily
gi-J-623P8,gi-J-625QY,Ericaceae Juss.,family
gi-J-44BCK,gi-J-84QLG,"Montipora friabilis Bernard, 1897",species
gi-J-84QLG,gi-J-84JTX,"Montipora Blainville, 1830",genus
gi-J-84JTX,gi-J-BX37X,"Acroporidae Verrill, 1901",family
gi-J-BX37X,gi-J-B8V7V,"Refertina Okubo, 2016",suborder
gi-J-B8V7V,gi-J-7NF5D,"Scleractinia Bourne, 1900",order
gi-J-7NF5D,gi-J-7S,Hexacorallia,subclass
gi-J-7S,gi-J-CN2,Anthozoa,class
gi-J-CN2,gi-J-N,Cnidaria,phylum
gi-J-7VV8,gi-J-L4C,"Theropithecus I. Geoffroy Saint-Hilaire, 1843",genus
gi-J-L4C,gi-J-JB3,Papionini,tribe
gi-J-JB3,gi-J-7X9,"Cercopithecinae Gray, 1821",subfamily
gi-J-44K29,gi-J-5VMN,"Mulleripicus pulverulentus (Temminck, 1826)",species
gi-J-5VMN,gi-J-K5T,"Mulleripicus Bonaparte, 1854",genus
gi-J-K5T,gi-J-625L8,Picinae,subfamily
gi-J-625L8,gi-J-3TR,Picidae,family
gi-J-7VD2W,gi-J-8P49P,"Heteromys (Xylomys) nelsoni Merriam, 1902",species
gi-J-8P49P,gi-J-4WKC,"Xylomys Merriam, 1902",subgenus
gi-J-6TXFX,gi-J-63L4G,Pectocarya setosa A. Gray,species
gi-J-63L4G,gi-J-7NDYV,Pectocarya DC. ex Meisn.,genus
gi-J-7NDYV,gi-J-622G7,Cynoglossoideae Weigend,subfamily
gi-J-622G7,gi-J-BMH4M,Boraginaceae Juss.,family
gi-J-BMH4M,gi-J-MG,Boraginales Juss. ex Bercht. & J. Presl,order
gi-J-7G2RM,gi-J-86MY,Viburnum lentago L.,species
gi-J-86MY,gi-J-628MM,Viburnum L.,genus
gi-J-628MM,gi-J-62738,Opuloideae Raf.,subfamily
gi-J-62738,gi-J-BMH55,Viburnaceae Raf.,family
gi-J-BMH55,gi-J-MG,Dipsacales Juss. ex Bercht. & J. Presl,order
gi-J-5K9Y6,gi-J-76MGD,Pentachaeta aurea subsp. aurea,subspecies
gi-J-76MGD,gi-J-6KQL,Pentachaeta aurea Nutt.,species
gi-J-6KQL,gi-J-J6T,Pentachaeta Nutt.,genus
gi-J-4Y76P,gi-J-7JH2,Solidago californica Nutt.,species
gi-J-7JH2,gi-J-J6T,Solidago L.,genus
gi-J-8KTLV,gi-J-8LLLS,Mitellastra caulescens (Nutt.) Howell,species
gi-J-8LLLS,gi-J-6278B,Mitellastra Howell,genus
gi-J-3N9VK,gi-J-4ZVR,"Hydrosaurus weberi Barbour, 1911",species
gi-J-4ZVR,gi-J-87CJ4,Hydrosaurus,genus
gi-J-87CJ4,gi-J-64B,Hydrosaurinae,subfamily
gi-J-M22V,gi-J-62FSY,"Blarina brevicauda (Say, 1823)",species
gi-J-62FSY,gi-J-KMY,"Blarina Gray, 1838",genus
gi-J-KMY,gi-J-KCG,"Blarinini Kretzoi, 1965",tribe
gi-J-5YWSQ,gi-J-3Q8C,"Cissa thalassina (Temminck, 1826)",species
gi-J-3Q8C,gi-J-8L6,"Cissa F. Boie, 1826",genus
gi-J-Y9BV,gi-J-3TV9,"Coracina schistacea (Sharpe, 1878)",species
gi-J-3TV9,gi-J-7MZ,"Coracina Vieillot, 1816",genus
gi-J-7MZ,gi-J-3RL,"Campephagidae Vigors, 1825",family
gi-J-QQ4Y,gi-J-3GYT,"Caperea marginata (Gray, 1846)",species
gi-J-3GYT,gi-J-D8K,"Caperea Gray, 1864",genus
gi-J-D8K,gi-J-62396,"Neobalaenidae Gray, 1873",family
gi-J-62396,gi-J-WP,"Mysticeti Flower, 1864",suborder
gi-J-WP,gi-J-LG,"Cetacea Brisson, 1762",order
gi-J-5BSFR,gi-J-87C5,"Vulpes ferrilata Hodgson, 1842",species
gi-J-87C5,gi-J-622J6,"Vulpes Frisch, 1775",genus
gi-J-622J6,gi-J-4CT,"Canidae Fischer, 1817",family
gi-J-4CT,gi-J-B6L7F,"Caniformia Kretzoi, 1938",suborder
gi-J-4SWG6,gi-J-79SP,"Rhyticeros plicatus (J. R. Forster, 1781)",species
gi-J-79SP,gi-J-7FH,"Rhyticeros Reichenbach, 1849",genus
gi-J-7FH,gi-J-6229W,Bucerotidae,family
gi-J-6229W,gi-J-V2,Bucerotiformes,order
gi-J-QSNF,gi-J-3H66,"Caprimulgus eximius Temminck, 1826",species
gi-J-3H66,gi-J-7PQ,"Caprimulgus Linnaeus, 1758",genus
gi-J-X2G7,gi-J-3S9M,"Colias pelidne Boisduval, 1832",species
gi-J-3S9M,gi-J-625MK,Colias,genus
gi-J-3CLXL,gi-J-4G8N,"Eupetaurus cinereus Thomas, 1888",species
gi-J-4G8N,gi-J-L73,"Eupetaurus Thomas, 1888",genus
gi-J-L73,gi-J-KB9,"Pteromyini Brandt, 1855",tribe
gi-J-KB9,gi-J-G48,"Sciurinae Fischer de Waldheim, 1817",subfamily
gi-J-6JYVJ,gi-J-4MHZ,Gaylussacia brachycera (Michx.) Torr. & A. Gray ex A. Gray,species
gi-J-4MHZ,gi-J-93LTS,Gaylussacia Kunth,genus
gi-J-BPDSS,gi-J-6X9QQ,Rudbeckia fulgida var. spathulata (Michx.) Perdue,variety
gi-J-6X9QQ,gi-J-63RK3,Rudbeckia fulgida Aiton,species
gi-J-63RK3,gi-J-J6T,Rudbeckia L.,genus
gi-J-3G2RW,gi-J-4NJB,Gilia ophthalmoides Brand,species
gi-J-4NJB,gi-J-K6Q,Gilia Ruiz & Pav.,genus
gi-J-4TZJZ,gi-J-7BQ9,"Saimiri oerstedii (Reinhardt, 1872)",species
gi-J-7BQ9,gi-J-628NK,"Saimiri Voigt in G. Cuvier, 1831",genus
gi-J-628NK,gi-J-7TZ,"Saimiriinae Miller, 1812",subfamily
gi-J-7TZ,gi-J-4PM,"Cebidae Bonaparte, 1831",family
gi-J-5LLCH,gi-J-7CR2V,Trichilia moschata subsp. moschata,subspecies
gi-J-7CR2V,gi-J-7Z63,Trichilia moschata Sw.,species
gi-J-7Z63,gi-J-JVZ,Trichilia P. Browne,genus
gi-J-JVZ,gi-J-CKB,Melioideae Arn.,subfamily
gi-J-CKB,gi-J-B7VXJ,Meliaceae Juss.,family
gi-J-6R6KF,gi-J-5KY4,"Manorina flavigula (Gould, 1840)",species
gi-J-5KY4,gi-J-CKJ,"Manorina Vieillot, 1818",genus
gi-J-6FTG2,gi-J-4D3X,Epifagus virginiana (L.) Barton,species
gi-J-4D3X,gi-J-DQG,Epifagus Nutt.,genus
gi-J-DQG,gi-J-BMGTX,Orobanchaceae Vent.,family
gi-J-3B4ZW,gi-J-633LW,Eriolarynx australis (Griseb.) J. M. H. Shaw,species
gi-J-633LW,gi-J-628NX,Eriolarynx (Hunz.) Hunz.,genus
gi-J-6GMWT,gi-J-4DYV,Ericameria suffruticosa (Nutt.) G. L. Nesom,species
gi-J-4DYV,gi-J-J6T,Ericameria Nutt.,genus
gi-J-4SB7D,gi-J-63QBS,"Rhipidomys couesi (J. A. Allen & Chapman, 1893)",species
gi-J-63QBS,gi-J-93N26,"Rhipidomys Tschudi, 1845",genus
gi-J-93N26,gi-J-8P5,"Sigmodontinae Wagner, 1843",subfamily
gi-J-8P5,gi-J-622LW,"Cricetidae Fischer, 1817",family
gi-J-B3YRZ,gi-J-B3GKK,"Paralithodes californiensis (J. E. Benedict, 1895)",species
gi-J-B3GKK,gi-J-B3FVW,"Paralithodes Brandt, 1848",genus
gi-J-B3FVW,gi-J-BRKPZ,"Lithodidae Samouelle, 1819",family
gi-J-BRKPZ,gi-J-BMJWR,"Lithodoidea Samouelle, 1819",superfamily
gi-J-BMJWR,gi-J-7NFJ8,"Anomura MacLeay, 1838",infraorder
gi-J-6PHZB,gi-J-5DD9,Leptosiphon lemmonii (A. Gray) J. M. Porter & L. A. Johnson,species
gi-J-5DD9,gi-J-K6Q,Leptosiphon Benth.,genus
gi-J-6BK5P,gi-J-62P4L,Cryptantha leiocarpa (Fisch. & C. A. Mey.) Greene,species
gi-J-62P4L,gi-J-7NDYV,Cryptantha Lehm. ex Fisch. & C. A. Mey.,genus
gi-J-8288,gi-J-G4X,"Tringa Linnaeus, 1758",genus
gi-J-G4X,gi-J-X3,"Scolopacidae Rafinesque, 1815",family
gi-J-X3,gi-J-V2,Charadriiformes,order
gi-J-3MJVP,gi-J-4YJH,"Hoplarchus psittacus (Heckel, 1840)",species
gi-J-4YJH,gi-J-88R,Hoplarchus,genus
gi-J-88R,gi-J-PC,Cichlidae,family
gi-J-4YVSF,gi-J-63SJ9,"Sphenomorphus dussumieri (Duméril & Bibron, 1839)",species
gi-J-63SJ9,gi-J-8GNR5,Sphenomorphus,genus
gi-J-8GNR5,gi-J-G43,Sphenomorphinae,subfamily
gi-J-64Q32,gi-J-7NN26,"Actinostella flosculifera (Le Sueur, 1817)",species
gi-J-7NN26,gi-J-7NFTC,"Actinostella Duchassaing, 1850",genus
gi-J-7NFTC,gi-J-B6LNR,"Actiniidae Rafinesque, 1815",family
gi-J-B6LNR,gi-J-8475W,"Actinioidea Rafinesque, 1815",superfamily
gi-J-8475W,gi-J-B8TX9,"Enthemonae Rodríguez & Daly in Rodríguez et al., 2014",suborder
gi-J-B8TX9,gi-J-7NF5D,"Actiniaria Hertwig, 1882",order
gi-J-69WR9,gi-J-3NFT,"Chlamydera maculata (Gould, 1837)",species
gi-J-3NFT,gi-J-6276X,"Chlamydera Gould, 1837",genus
gi-J-6BM92,gi-J-3WQ6,"Cryptophaps poecilorrhoa (Brüggemann, 1876)",species
gi-J-3WQ6,gi-J-KFV,"Cryptophaps Salvadori, 1893",genus
gi-J-563HD,gi-J-7V99,"Thamnophilus cryptoleucus (Menegaux & Hellmayr, 1906)",species
gi-J-7V99,gi-J-H5C,"Thamnophilus Vieillot, 1816",genus
gi-J-5KKRT,gi-J-4L94H,Polygonum aviculare subsp. aviculare,subspecies
gi-J-4L94H,gi-J-63NFC,Polygonum aviculare L.,species
gi-J-63NFC,gi-J-93LTK,Polygonum L.,genus
gi-J-496XX,gi-J-67QV,"Oligoryzomys vegetus (Bangs, 1902)",species
gi-J-67QV,gi-J-93N26,"Oligoryzomys Bangs, 1900",genus
gi-J-5XRNX,gi-J-3MKB,"Cheirogaleus medius É. Geoffroy Saint-Hilaire, 1812",species
gi-J-3MKB,gi-J-834,"Cheirogaleus É. Geoffroy Saint-Hilaire, 1812",genus
gi-J-834,gi-J-4XL,"Cheirogaleidae Gray, 1873",family
gi-J-4XL,gi-J-93MP8,"Cheirogaleoidea Gray, 1873",superfamily
gi-J-BDG7,gi-J-R8F,Aizoon pubescens Eckl. & Zeyh.,species
gi-J-R8F,gi-J-626T8,Aizoon L.,genus
gi-J-626T8,gi-J-65P,Aizooideae Spreng. ex Arn.,subfamily
gi-J-65P,gi-J-BMH4R,Aizoaceae Martinov,family
gi-J-YDDK,gi-J-62MLH,Corema conradii (Torr.) Torr.,species
gi-J-62MLH,gi-J-JJP,Corema D. Don,genus
gi-J-JJP,gi-J-623P8,Ericoideae Arn.,subfamily
gi-J-3CY7K,gi-J-8NRN9,"Eupropacris abbreviata Miller, 1929",species
gi-J-8NRN9,gi-J-8NKSS,"Eupropacris Walker, 1870",genus
gi-J-8NKSS,gi-J-8NKGT,"Catantopinae Brunner von Wattenwyl, 1893",subfamily
gi-J-8NKGT,gi-J-B7W47,"Acrididae MacLeay, 1821",family
gi-J-BNBGH,gi-J-349CN,"Dasyornis broadbenti litoralis (Milligan, 1902)",subspecies
gi-J-349CN,gi-J-423K,"Dasyornis broadbenti (McCoy, 1867)",species
gi-J-423K,gi-J-8ZP,"Dasyornis Vigors & Horsfield, 1827",genus
gi-J-8ZP,gi-J-3RL,Dasyornithidae,family
gi-J-F4N9,gi-J-XV3,"Antrostomus salvini (Hartert, 1892)",species
gi-J-6DYPL,gi-J-62QNG,"Egretta dimorpha Hartert, 1914",species
gi-J-62QNG,gi-J-J6C,"Egretta T. Forster, 1817",genus
gi-J-J6C,gi-J-6PB,"Ardeinae Leach, 1820",subfamily
gi-J-6PB,gi-J-3RZ,"Ardeidae Leach, 1820",family
gi-J-3RZ,gi-J-V2,Pelecaniformes,order
gi-J-X4P2,gi-J-3SD4,"Collocalia esculenta (Linnaeus, 1758)",species
gi-J-3SD4,gi-J-J5Z,"Collocalia G. R. Gray, 1840",genus
gi-J-J5Z,gi-J-6L5,Apodinae,subfamily
gi-J-6L5,gi-J-Q9,Apodidae,family
gi-J-6FKHQ,gi-J-4CLK,"Eospalax rothschildi (Thomas, 1911)",species
gi-J-4CLK,gi-J-JXV,"Eospalax G. M. Allen, 1940",genus
gi-J-JXV,gi-J-GF5,"Myospalacinae Lilljeborg, 1866",subfamily
gi-J-GF5,gi-J-622LW,"Spalacidae Gray, 1821",family
gi-J-6HZN8,gi-J-4JYX,Ficus trigonata L.,species
gi-J-4JYX,gi-J-CXM,Ficus L.,genus
gi-J-CXM,gi-J-BMGVT,Moraceae Gaudin,family
gi-J-46RCS,gi-J-62FV,"Neopsittacus musschenbroekii (Schlegel, 1871)",species
gi-J-62FV,gi-J-628JZ,"Neopsittacus Salvadori, 1875",genus
gi-J-628JZ,gi-J-FBD,Loriinae,subfamily
gi-J-FBD,gi-J-3X7,Psittacidae,family
gi-J-3X7,gi-J-V2,Psittaciformes,order
gi-J-679SJ,gi-J-X93,"Antennablennius simonyi (Steindachner, 1902)",species
gi-J-X93,gi-J-78Y,Antennablennius,genus
gi-J-78Y,gi-J-PC,Blenniidae,family
gi-J-4SYM2,gi-J-79VF,Ribes victoris Greene,species
gi-J-79VF,gi-J-625DC,Ribes L.,genus
gi-J-625DC,gi-J-B7VS8,Grossulariaceae DC.,family
gi-J-4CZD7,gi-J-63K8W,"Paraliparis labiatus Stein, Chernova & Andriashev, 2001",species
gi-J-63K8W,gi-J-624XH,Paraliparis,genus
gi-J-624XH,gi-J-42M,Liparidae,family
gi-J-42M,gi-J-BXVWY,Scorpaeniformes,order
gi-J-5CTCQ,gi-J-649D8,"Yuhina humilis (Hume, 1877)",species
gi-J-649D8,gi-J-J34,"Yuhina Hodgson, 1836",genus
gi-J-78444,gi-J-7PCVT,"Pleurobema marshalli Frierson, 1927",species
gi-J-7PCVT,gi-J-7NMK6,"Pleurobema Rafinesque, 1819",genus
gi-J-7NMK6,gi-J-7NLMC,"Pleurobemini Hannibal, 1912",tribe
gi-J-7NLMC,gi-J-7NLH4,"Ambleminae Rafinesque, 1820",subfamily
gi-J-7NLH4,gi-J-7NFRS,"Unionidae Rafinesque, 1820",family
gi-J-7NFRS,gi-J-B6L8S,"Unionoidea Rafinesque, 1820",superfamily
gi-J-B6L8S,gi-J-7NF5J,"Unionida Gray, 1854",order
gi-J-7NF5J,gi-J-7NVXR,"Palaeoheterodonta Newell, 1965",subterclass
gi-J-7NVXR,gi-J-7NVXG,"Heteroconchia J. E. Gray, 1854",infraclass
gi-J-7NVXG,gi-J-BMGWC,"Autobranchia Grobben, 1894",subclass
gi-J-BMGWC,gi-J-M2L,"Bivalvia Linnaeus, 1758",class
gi-J-76FZB,gi-J-6KHH,"Peltorhamphus latus James, 1972",species
gi-J-6KHH,gi-J-62649,Peltorhamphus,genus
gi-J-62649,gi-J-622V4,Pleuronectidae,family
gi-J-622V4,gi-J-BXVWY,Pleuronectiformes,order
gi-J-68BTP,gi-J-7NQFP,"Barbatia obliquata (W. Wood, 1828)",species
gi-J-7NQFP,gi-J-7NFZ3,"Barbatia J. E. Gray, 1842",genus
gi-J-7NFZ3,gi-J-7NGGW,"Arcidae Lamarck, 1809",family
gi-J-7NGGW,gi-J-B6L7Y,"Arcoidea Lamarck, 1809",superfamily
gi-J-B6L7Y,gi-J-7NF5P,"Arcida Stoliczka, 1871",order
gi-J-7NF5P,gi-J-7NVXG,"Pteriomorphia Beurlen, 1944",infraclass
gi-J-386,gi-J-V2,Falconiformes,order
gi-J-3Q94T,gi-J-7P5Z9,"Isognomon radiatus (Anton, 1838)",species
gi-J-7P5Z9,gi-J-7NHZL,"Isognomon [Lightfoot], 1786",genus
