name,parent_name,desc,rank
gi-L-QPMW,gi-L-3GX2,"Cantorchilus leucopogon (Salvadori & Festa, 1899)",species
gi-L-3GX2,gi-L-626S2,"Cantorchilus N. I. Mann, Barker, J. A. Graves, K. A. Dingess-Mann & P. J. B. Slater, 2006",genus
gi-L-626S2,gi-L-3RL,"Troglodytidae Swainson, 1832",family
gi-L-GT59,gi-L-3347,Arnica ovata Greene,species
gi-L-3347,gi-L-J6T,Arnica L.,genus
gi-L-745BG,gi-L-5WLM,"Myrmeciza nigricauda Salvin & Godman, 1892",species
gi-L-5WLM,gi-L-H5C,"Myrmeciza G. R. Gray, 1841",genus
gi-L-H5C,gi-L-3RL,"Thamnophilidae Swainson, 1824",family
gi-L-4PLBR,gi-L-74DL,"Psophia crepitans Linnaeus, 1758",species
gi-L-74DL,gi-L-FBG,"Psophia Linnaeus, 1758",genus
gi-L-FBG,gi-L-6223K,Psophiidae,family
gi-L-6223K,gi-L-V2,Gruiformes,order
gi-L-3VHQL,gi-L-62XYT,"Lithobates onca (Cope in Yarrow, 1875)",species
gi-L-62XYT,gi-L-FJM,"Lithobates Fitzinger, 1843",genus
gi-L-FJM,gi-L-PW,"Ranidae Batsch, 1796",family
gi-L-PW,gi-L-PH,Anura,order
gi-L-PH,gi-L-9CK8W,Amphibia,class
gi-L-6LPRC,gi-L-4V5V,"Hemignathus affinis Rothschild, 1893",species
gi-L-4V5V,gi-L-6244D,"Hemignathus M. H. K. Lichtenstein, 1839",genus
gi-L-6244D,gi-L-3RL,"Fringillidae Leach, 1820",family
gi-L-3BG5S,gi-L-633T6,"Erythrura hyperythra (Reichenbach, 1862)",species
gi-L-633T6,gi-L-623Q5,"Erythrura Swainson, 1837",genus
gi-L-623Q5,gi-L-3RL,"Estrildidae Bonaparte, 1850",family
gi-L-6R86Z,gi-L-5N2J,"Megascops centralis (Hekstra, 1982)",species
gi-L-5N2J,gi-L-KDK,"Megascops Kaup, 1848",genus
gi-L-KDK,gi-L-GQX,Striginae,subfamily
gi-L-4NV7J,gi-L-6ZRZ,"Pseudocrenilabrus pyrrhocaudalis Katongo, Seehausen & Snoeks, 2017",species
gi-L-6ZRZ,gi-L-88R,Pseudocrenilabrus,genus
gi-L-88R,gi-L-PC,Cichlidae,family
gi-L-3FM24,gi-L-62STG,Gentiana decora Pollard,species
gi-L-62STG,gi-L-6247C,Gentiana Tourn. ex L.,genus
gi-L-6247C,gi-L-BMGVQ,Gentianaceae Juss.,family
gi-L-MMGG,gi-L-3BSJ,"Bostrychia carunculata (Ruppell, 1837)",species
gi-L-3BSJ,gi-L-KFC,"Bostrychia G. R. Gray, 1847",genus
gi-L-KFC,gi-L-H89,"Threskiornithinae Poche, 1904",subfamily
gi-L-H89,gi-L-3RZ,"Threskiornithidae Poche, 1904",family
gi-L-3RZ,gi-L-V2,Pelecaniformes,order
gi-L-3FXN8,gi-L-4N8W,"Gerygone flavolateralis (G. R. Gray, 1859)",species
gi-L-4N8W,gi-L-6232S,"Gerygone Gould, 1841",genus
gi-L-6232S,gi-L-3RL,"Acanthizidae Bonaparte, 1854",family
gi-L-7K2KT,gi-L-39SNV,Endotropis crocea subsp. pirifolia (Greene) Hauenschild,subspecies
gi-L-39SNV,gi-L-4BQM,Endotropis crocea (Nutt.) Hauenschild,species
gi-L-4BQM,gi-L-FN6,Endotropis Raf.,genus
gi-L-FN6,gi-L-BMGVT,Rhamnaceae Juss.,family
gi-L-4L6M,gi-L-6244D,"Fringilla Linnaeus, 1758",genus
gi-L-77FNC,gi-L-6PRN,"Phylloscopus trochilus (Linnaeus, 1758)",species
gi-L-3SGW5,gi-L-5B7S,"Lasius alienus (Foerster, 1850)",species
gi-L-5B7S,gi-L-KXL,"Lasius Fabricius, 1804",genus
gi-L-KXL,gi-L-JKW,Lasiini,tribe
gi-L-JKW,gi-L-623T5,Formicinae,subfamily
gi-L-623T5,gi-L-VP,Formicidae,family
gi-L-VP,gi-L-HYM,Vespoidea,superfamily
gi-L-HYM,gi-L-H6,Hymenoptera,order
gi-L-J6MH,gi-L-34R8,"Asymbolus pallidus Last, Gomon & Gledhill, 1999",species
gi-L-34R8,gi-L-G6B,Asymbolus,genus
gi-L-G6B,gi-L-VL,Scyliorhinidae,family
gi-L-VL,gi-L-LB,Carcharhiniformes,order
gi-L-LB,gi-L-8X6G5,Elasmobranchii,class
gi-L-8X6G5,gi-L-8V4V5,Chondrichthyes,parvphylum
gi-L-LD8,gi-L-L8Z,"Enchisthenina Baker, Solari, Cirranello & Simmons, 2016",subtribe
gi-L-49R8L,gi-L-68FS,"Onychognathus tristramii (P. L. Sclater, 1858)",species
gi-L-68FS,gi-L-GRP,"Onychognathus Hartlaub, 1849",genus
gi-L-GRP,gi-L-3RL,"Sturnidae Rafinesque, 1815",family
gi-L-7CR3Y,gi-L-7Z4R,"Trichastoma bicolor (Lesson, 1839)",species
gi-L-7Z4R,gi-L-6264V,"Trichastoma Blyth, 1842",genus
gi-L-6264V,gi-L-3RL,"Pellorneidae Vigors & Delacour, 1946",family
gi-L-58CJW,gi-L-7ZCJ,"Trichoglossus chlorolepidotus (Kuhl, 1820)",species
gi-L-7ZCJ,gi-L-628JZ,"Trichoglossus Stephens, 1826",genus
gi-L-4CKBS,gi-L-6DFM,"Papilio elephenor Doubleday, 1845",species
gi-L-6DFM,gi-L-DX5,Papilio,genus
gi-L-3J4HW,gi-L-4S85,"Habia cristata (Lawrence, 1875)",species
gi-L-4S85,gi-L-7QR,"Habia Blyth, 1840",genus
gi-L-7QR,gi-L-3RL,Cardinalidae,family
gi-L-8NKKZ,gi-L-8NKGB,"Gryllotalpidae Leach, 1815",family
gi-L-8NKGB,gi-L-8NKFV,"Gryllotalpoidea Leach, 1815",superfamily
gi-L-55ZCD,gi-L-646GQ,"Thalassarche impavida Mathews, 1912",species
gi-L-646GQ,gi-L-623Y3,"Thalassarche Reichenbach, 1853",genus
gi-L-4BCJN,gi-L-6B8C,"Oxybasis rubra (L.) S. Fuentes, Uotila & Borsch",species
gi-L-6B8C,gi-L-93LSZ,Oxybasis Kar. & Kir.,genus
gi-L-93LSZ,gi-L-68Z,Chenopodioideae Burnett,subfamily
gi-L-3FNM3,gi-L-634TG,Gentianopsis simplex (A. Gray) Iltis,species
gi-L-634TG,gi-L-6247C,Gentianopsis Ma,genus
gi-L-6BVYL,gi-L-3YL6,"Cynopterus nusatenggara Kitchener & Maharadatunkamsi, 1991",species
gi-L-3YL6,gi-L-7NM6H,"Cynopterus F. Cuvier, 1824",genus
gi-L-7NM6H,gi-L-7NLQ2,"Cynopterini Andersen, 1912",tribe
gi-L-7NLQ2,gi-L-FDD,"Cynopterinae Andersen, 1912",subfamily
gi-L-FDD,gi-L-4FY,"Pteropodidae Gray, 1821",family
gi-L-39BNK,gi-L-7NYHC,"Elliptoideus sloatianus (I. Lea, 1840)",species
gi-L-7NYHC,gi-L-7NMK6,"Elliptoideus Frierson, 1927",genus
gi-L-76H2H,gi-L-6KLN,"Penelope purpurascens Wagler, 1830",species
gi-L-6KLN,gi-L-K48,"Penelope Merrem, 1786",genus
gi-L-K48,gi-L-8MM,Penelopinae,subfamily
gi-L-8MM,gi-L-38Z,Cracidae,family
gi-L-38Z,gi-L-V2,Galliformes,order
gi-L-TK53,gi-L-3LZG,"Chamaeleo calyptratus Duméril & Duméril, 1851",species
gi-L-3LZG,gi-L-7ZD,Chamaeleo,genus
gi-L-7ZD,gi-L-87BW7,Chamaeleonidae,family
gi-L-87BW7,gi-L-BXVXG,Iguania,superfamily
gi-L-6HFCY,gi-L-4GL5,"Eurillas curvirostris (Cassin, 1859)",species
gi-L-4GL5,gi-L-FFJ,"Eurillas Oberholser, 1899",genus
gi-L-FFJ,gi-L-3RL,"Pycnonotidae G. R. Gray, 1840",family
gi-L-6ZJVS,gi-L-4PZ,Stellaria pubera Michx.,species
gi-L-4PZ,gi-L-7RZ,Stellaria L.,genus
gi-L-7RZ,gi-L-BMH4R,Caryophyllaceae Juss.,family
gi-L-78R6G,gi-L-76Z5,"Ramphastos toco P. L. S. Müller, 1776",species
gi-L-76Z5,gi-L-FJF,"Ramphastos Linnaeus, 1758",genus
gi-L-FJF,gi-L-3TR,Ramphastidae,family
gi-L-7WP64,gi-L-63QST,"Psilopogon faber (Swinhoe, 1870)",species
gi-L-63QST,gi-L-7NJP4,"Psilopogon S. Müller, 1836",genus
gi-L-7NJP4,gi-L-3TR,Megalaimidae,family
gi-L-5BG7D,gi-L-86V9,"Vini peruviana (Statius Muller, 1776)",species
gi-L-86V9,gi-L-628JZ,"Vini Lesson, 1833",genus
gi-L-39NQY,gi-L-4BH6,"Enchisthenes hartii (Thomas, 1892)",species
gi-L-4BH6,gi-L-LD8,"Enchisthenes K. Andersen, 1906",genus
gi-L-5XMFX,gi-L-3LGT,"Chaerephon gallagheri (Harrison, 1975)",species
gi-L-3LGT,gi-L-JWZ,"Chaerephon Dobson, 1874",genus
gi-L-JWZ,gi-L-CVF,"Molossinae Gervais, 1856",subfamily
gi-L-CVF,gi-L-5T9,"Molossidae Gervais, 1856",family
gi-L-59PMG,gi-L-647VS,"Turdus nigriceps Cabanis, 1874",species
gi-L-647VS,gi-L-HLW,"Turdus Linnaeus, 1758",genus
gi-L-HLW,gi-L-3RL,Turdidae,family
gi-L-452NP,gi-L-5W9F,"Myiarchus nugator Riley, 1904",species
gi-L-5W9F,gi-L-HMW,"Myiarchus Cabanis, 1844",genus
gi-L-4DMC4,gi-L-63LH9,Parietaria officinalis L.,species
gi-L-63LH9,gi-L-KGY,Parietaria L.,genus
gi-L-KGY,gi-L-HQS,Urticoideae Arn.,subfamily
gi-L-HQS,gi-L-BMGVT,Urticaceae Juss.,family
gi-L-6QJQR,gi-L-62Y9W,"Lipotes vexillifer Miller, 1918",species
gi-L-62Y9W,gi-L-C4J,"Lipotes Miller, 1918",genus
gi-L-C4J,gi-L-62397,"Lipotidae Zhou, Qian & Li, 1978",family
gi-L-62397,gi-L-WP,"Odontoceti Flower, 1867",suborder
gi-L-WP,gi-L-LG,"Cetacea Brisson, 1762",order
gi-L-6KBB4,gi-L-4N2J,"Geositta isabellina (Philippi & Landbeck, 1864)",species
gi-L-4N2J,gi-L-6245S,"Geositta Swainson, 1837",genus
gi-L-4B7K6,gi-L-63HZL,"Otomys anchietae (Bocage, 1882)",species
gi-L-63HZL,gi-L-K2R,"Otomys F. Cuvier, 1824",genus
gi-L-K2R,gi-L-624PH,"Otomyinae Thomas, 1897",subfamily
gi-L-624PH,gi-L-622LW,"Muridae Illiger, 1811",family
gi-L-53G63,gi-L-64646,"Suncus montanus (Kelaart, 1850)",species
gi-L-64646,gi-L-626TY,"Suncus Ehrenberg, 1832",genus
gi-L-626TY,gi-L-626YH,"Crocidurinae Milne-Edwards, 1872",subfamily
gi-L-626YH,gi-L-B6L7N,"Soricidae G. Fischer, 1814",family
gi-L-B6L7N,gi-L-LG,"Soricomorpha Gregory, 1910",order
gi-L-8SRB,gi-L-LXM,Acamptopappus sphaerocephalus (Harv. & A. Gray) A. Gray,species
gi-L-LXM,gi-L-J6T,Acamptopappus (A. Gray) A. Gray,genus
gi-L-7WLS9,gi-L-7PV9X,"Procambarus delicatus Hobbs & Franz, 1986",species
gi-L-7PV9X,gi-L-7NG9Q,"Procambarus Ortmann, 1905",genus
gi-L-7NG9Q,gi-L-7NFLX,"Cambaridae Hobbs, 1942",family
gi-L-7NFLX,gi-L-7NFK5,"Astacoidea Latreille, 1802",superfamily
gi-L-7NFK5,gi-L-7NFJ8,"Astacidea Latreille, 1802",infraorder
gi-L-7NFJ8,gi-L-33N,Pleocyemata,suborder
gi-L-33N,gi-L-MC,Decapoda,order
gi-L-MC,gi-L-RT,Malacostraca,class
gi-L-6HKXT,gi-L-634XD,"Exilisciurus exilis (Müller, 1838)",species
gi-L-634XD,gi-L-J9G,"Exilisciurus Moore, 1958",genus
gi-L-79QJV,gi-L-7CNK,"Sasia africana J. Verreaux & E. Verreaux, 1855",species
gi-L-7CNK,gi-L-K5V,"Sasia Hodgson, 1837",genus
gi-L-K5V,gi-L-625L8,Picumninae,subfamily
gi-L-625L8,gi-L-3TR,Picidae,family
gi-L-37Z9Y,gi-L-48MM,"Ducula pinon (Gaimard, 1823)",species
gi-L-48MM,gi-L-KFV,"Ducula Hodgson, 1836",genus
gi-L-KFV,gi-L-8GD,Treroninae,subfamily
gi-L-8GD,gi-L-Z8,Columbidae,family
gi-L-Z8,gi-L-V2,Columbiformes,order
gi-L-7KVWB,gi-L-7GCTD,Zanthoxylum punctatum subsp. punctatum,subspecies
gi-L-7GCTD,gi-L-6497N,Zanthoxylum punctatum Vahl,species
gi-L-6497N,gi-L-8TK2G,Zanthoxylum L.,genus
gi-L-8TK2G,gi-L-626WT,Zanthoxyloideae A. Juss. ex Arn.,subfamily
gi-L-626WT,gi-L-B7VXJ,Rutaceae Juss.,family
gi-L-B7VXJ,gi-L-MG,Sapindales Juss. ex Bercht. & J. Presl,order
gi-L-KV7S,gi-L-38FW,"Bassariscus astutus (Lichtenstein, 1830)",species
gi-L-38FW,gi-L-F2C,"Bassariscus Coues, 1887",genus
gi-L-FB62,gi-L-Y9K,"Aphanius marassantensis Pfleiderer, Geiger & Herder, 2014",species
gi-L-Y9K,gi-L-8WF,Aphanius,genus
gi-L-8WF,gi-L-335,Cyprinodontidae,family
gi-L-335,gi-L-BXVWY,Cyprinodontiformes,order
gi-L-DHXJ,gi-L-62BQN,"Anathana ellioti (Waterhouse, 1850)",species
gi-L-62BQN,gi-L-HLK,"Anathana Lyon, 1913",genus
gi-L-HLK,gi-L-426,"Tupaiidae Gray, 1825",family
gi-L-426,gi-L-LG,"Scandentia Wagner, 1855",order
gi-L-3ZYG4,gi-L-5PKQ,Mesembryanthemum cordifolium L. fil.,species
gi-L-5PKQ,gi-L-628L9,Mesembryanthemum L.,genus
gi-L-628L9,gi-L-65P,Mesembryanthemoideae Burnett,subfamily
gi-L-65P,gi-L-BMH4R,Aizoaceae Martinov,family
gi-L-7F53H,gi-L-85JD,Utricularia minor L.,species
gi-L-85JD,gi-L-KGZ,Utricularia L.,genus
gi-L-KGZ,gi-L-BVK,Utricularioideae Komiya,subfamily
gi-L-BVK,gi-L-BMGTX,Lentibulariaceae Rich.,family
gi-L-BMGTX,gi-L-MG,Lamiales Bromhead,order
gi-L-4S84X,gi-L-78NL,"Rhinoceros sondaicus Desmarest, 1822",species
gi-L-78NL,gi-L-FNV,"Rhinoceros Linnaeus, 1758",genus
gi-L-FNV,gi-L-B6L7K,"Rhinocerotidae Gray, 1821",family
gi-L-B6L7K,gi-L-LG,"Perissodactyla Owen, 1848",order
gi-L-4VY62,gi-L-644X2,"Scotophilus robustus A. Milne-Edwards, 1881",species
gi-L-644X2,gi-L-8LZ84,"Scotophilus Leach, 1821",genus
gi-L-8LZ84,gi-L-628BX,"Scotophilini Hill & Harrison, 1987",tribe
gi-L-7WW6H,gi-L-8P3TH,"Sorex (Otisorex) longirostris Bachman, 1837",species
gi-L-8P3TH,gi-L-7JRJ,"Otisorex De Kay, 1842",subgenus
gi-L-7JRJ,gi-L-L8N,"Sorex Linnaeus, 1758",genus
gi-L-L8N,gi-L-KCG,"Soricini G. Fischer, 1814",tribe
gi-L-KCG,gi-L-626YH,"Soricinae G. Fischer, 1814",subfamily
gi-L-89BD4,gi-L-834J,"Tropidurus sertanejo Carvalho, Sena, Peloso, Machado, Montesinos, Silva, Campbell & Rodrigues, 2016",species
gi-L-834J,gi-L-HJW,Tropidurus,genus
gi-L-HJW,gi-L-87BW7,Tropiduridae,family
gi-L-6YB69,gi-L-7F5D,"Seicercus affinis (Moore, 1854)",species
gi-L-7F5D,gi-L-625K5,"Seicercus Swainson, 1837",genus
gi-L-48V4X,gi-L-675K,"Oecomys cleberi Locks, 1981",species
gi-L-675K,gi-L-93N26,"Oecomys Thomas, 1906",genus
gi-L-93N26,gi-L-8P5,"Sigmodontinae Wagner, 1843",subfamily
gi-L-5XS4V,gi-L-3N7G,"Chinchilla chinchilla (Lichtenstein, 1829)",species
gi-L-3N7G,gi-L-84F,"Chinchilla Bennett, 1829",genus
gi-L-84F,gi-L-4L7,"Chinchillidae Bennett, 1833",family
gi-L-YNJB,gi-L-62LZ4,"Corvus nasicus Temminck, 1826",species
gi-L-62LZ4,gi-L-8L6,"Corvus Linnaeus, 1758",genus
gi-L-BN4C8,gi-L-NYVX,"Buteogallus anthracinus subtilis (Thayer & Bangs, 1905)",subspecies
gi-L-NYVX,gi-L-62HVD,"Buteogallus anthracinus (Deppe, 1830)",species
gi-L-62HVD,gi-L-5W6,"Buteogallus Lesson, 1830",genus
gi-L-5W6,gi-L-MB,"Accipitridae Vigors, 1824",family
gi-L-MB,gi-L-V2,Accipitriformes,order
gi-L-3M387,gi-L-4XGJ,"Hipposideros rotalis Francis, Kock & Habersetzer, 1999",species
gi-L-8H636,gi-L-759H,"Ptyodactylus rivapadiali Trape, 2017",species
gi-L-759H,gi-L-625KM,Ptyodactylus,genus
gi-L-625KM,gi-L-87BW6,Phyllodactylidae,family
gi-L-87BW6,gi-L-BXVXG,Gekkota,superfamily
gi-L-6HGL6,gi-L-4GT4,"Eurylaimus ochromalus Raffles, 1822",species
gi-L-4GT4,gi-L-JKC,"Eurylaimus Horsfield, 1821",genus
gi-L-JKC,gi-L-9Z7,Eurylaiminae,subfamily
gi-L-9Z7,gi-L-3RL,Eurylaimidae,family
gi-L-76KW4,gi-L-6KPY,Penstemon gairdneri Hook.,species
gi-L-6KPY,gi-L-7NLP6,Penstemon Schmidel,genus
gi-L-7NLP6,gi-L-6262K,Chelonoideae Luerss.,subfamily
gi-L-6262K,gi-L-BMGTX,Plantaginaceae Juss.,family
gi-L-4CK33,gi-L-6DFM,"Papilio ambrax Boisduval, 1832",species
gi-L-WX2S,gi-L-62MT5,"Colaptes pitius (Molina, 1782)",species
gi-L-62MT5,gi-L-K5T,"Colaptes Vigors, 1825",genus
gi-L-K5T,gi-L-625L8,Picinae,subfamily
gi-L-WRWF,gi-L-3RVP,"Coelognathus helena (Daudin, 1803)",species
gi-L-3RVP,gi-L-87CG5,Coelognathus,genus
gi-L-7WDV,gi-L-626S2,"Thryothorus Vieillot, 1816",genus
gi-L-5Y9ZY,gi-L-3NR4,"Chlorophonia flavirostris P. L. Sclater, 1861",species
gi-L-3NR4,gi-L-6244D,"Chlorophonia Bonaparte, 1851",genus
gi-L-VMH8,gi-L-62LFQ,Citrullus amarus Schrad.,species
gi-L-62LFQ,gi-L-8SC,Citrullus Schrad. ex Eckl. & Zeyh.,genus
gi-L-8SC,gi-L-BMGVP,Cucurbitaceae Juss.,family
gi-L-BMGVP,gi-L-MG,Cucurbitales Juss. ex Bercht. & J. Presl,order
gi-L-3WQ4H,gi-L-5HP8,"Lygodactylus mombasicus Loveridge, 1935",species
gi-L-5HP8,gi-L-6247T,Lygodactylus,genus
gi-L-6247T,gi-L-87BW6,Gekkonidae,family
gi-L-7F4ZP,gi-L-85JD,Utricularia geminiscapa Benj.,species
gi-L-4DJG3,gi-L-63LH6,"Pardalotus quadragintus Gould, 1838",species
gi-L-63LH6,gi-L-626KY,"Pardalotus Vieillot, 1816",genus
gi-L-626KY,gi-L-3RL,"Pardalotidae Strickland, 1842",family
gi-L-4M3D2,gi-L-7PD77,"Potamilus alatus (Say, 1817)",species
gi-L-7PD77,gi-L-7NMHQ,"Potamilus Rafinesque, 1818",genus
gi-L-7NMHQ,gi-L-7NLMC,"Lampsilini Ihering, 1901",tribe
gi-L-5LQXB,gi-L-5B6RZ,Veronica fruticans subsp. fruticans,subspecies
gi-L-5B6RZ,gi-L-63VMN,Veronica fruticans Jacq.,species
gi-L-63VMN,gi-L-7NLQD,Veronica L.,genus
gi-L-7NLQD,gi-L-6262K,Digitalidoideae (Dumort.) Luerss.,subfamily
gi-L-6HD8M,gi-L-62SW3,"Euplectes franciscanus (Isert, 1789)",species
gi-L-62SW3,gi-L-627GF,"Euplectes Swainson, 1829",genus
gi-L-627GF,gi-L-3RL,"Ploceidae Sundevall, 1836",family
gi-L-79J3Y,gi-L-7C7R,Sanicula maritima Kellogg ex S. Watson,species
gi-L-7C7R,gi-L-7NDYX,Sanicula L.,genus
gi-L-7NDYX,gi-L-6KC,Saniculoideae (Drude) Thorne ex Royen,subfamily
gi-L-8TFT,gi-L-84L2Q,"Acanthastrea subechinata Veron, 2000",species
gi-L-84L2Q,gi-L-84KJ6,"Acanthastrea Milne Edwards & Haime, 1848",genus
gi-L-84KJ6,gi-L-BX37Y,"Lobophylliidae Dai & Horng, 2009",family
gi-L-BX37Y,gi-L-B8V7V,"Vacatina Okubo, 2016",suborder
gi-L-B8V7V,gi-L-7NF5D,"Scleractinia Bourne, 1900",order
gi-L-7NF5D,gi-L-7S,Hexacorallia,subclass
gi-L-7S,gi-L-CN2,Anthozoa,class
gi-L-CN2,gi-L-N,Cnidaria,phylum
gi-L-68QXF,gi-L-3DDQ,"Brotogeris cyanoptera (Pelzeln, 1870)",species
gi-L-3DDQ,gi-L-628M9,"Brotogeris Vigors, 1825",genus
gi-L-628M9,gi-L-FBD,Psittacinae,subfamily
gi-L-4H7XM,gi-L-6PPH,"Phyllomys kerri (Moojen, 1950)",species
gi-L-6PPH,gi-L-JH9,"Phyllomys Lund, 1839",genus
gi-L-6GNFP,gi-L-633LL,Erigeron aequifolius H. M. Hall,species
gi-L-9XKYP,gi-L-3VBV,Crataegus gaylussacia A. Heller,species
gi-L-3VBV,gi-L-BVBB9,Crataegus L.,genus
gi-L-4S9MM,gi-L-78S4,"Rhinopithecus brelichi Thomas, 1903",species
gi-L-78S4,gi-L-L6B,"Rhinopithecus A. Milne-Edwards, 1872",genus
gi-L-L6B,gi-L-JCX,"Presbytini Gray, 1825",tribe
gi-L-JCX,gi-L-7X9,"Colobinae Jerdon, 1867",subfamily
gi-L-7X9,gi-L-4X9,"Cercopithecidae Gray, 1821",family
gi-L-4X9,gi-L-4PM,"Cercopithecoidea Gray, 1821",superfamily
gi-L-4PM,gi-L-4DT,"Simiiformes Haeckel, 1866",infraorder
gi-L-4DT,gi-L-BMGW3,"Haplorrhini Pocock, 1918",suborder
gi-L-78YQW,gi-L-7BD5,Sabatia grandiflora (A. Gray) Small,species
gi-L-7BD5,gi-L-6247C,Sabatia Adans.,genus
gi-L-7CWP9,gi-L-6485C,"Tropidonophis mcdowelli Malnate & Underwood, 1988",species
gi-L-6485C,gi-L-87CKJ,Tropidonophis,genus
gi-L-39N82,gi-L-4BG8,Enceliopsis covillei (A. Nelson) S. F. Blake,species
gi-L-4BG8,gi-L-J6T,Enceliopsis (A. Gray) A. Nelson,genus
gi-L-3G2MQ,gi-L-4NJB,Gilia diegensis (Munz) A. D. Grant & V. E. Grant,species
gi-L-4NJB,gi-L-K6Q,Gilia Ruiz & Pav.,genus
gi-L-K6Q,gi-L-627H7,Polemonioideae Arn.,subfamily
gi-L-627H7,gi-L-625QY,Polemoniaceae Juss.,family
gi-L-3NZ8Y,gi-L-52WZ,"Hypostomus luteomaculatus (Devincenzi, 1942)",species
gi-L-52WZ,gi-L-C7H,Hypostomus,genus
gi-L-C7H,gi-L-6236K,Loricariidae,family
gi-L-3VZD4,gi-L-5GFJ,Lonicera oblongifolia (Goldie) Hook.,species
gi-L-5GFJ,gi-L-BVBBT,Lonicera L.,genus
gi-L-BVBBT,gi-L-7PP,Caprifolioideae Eaton,subfamily
gi-L-7PP,gi-L-BMH55,Caprifoliaceae Juss.,family
gi-L-BMH55,gi-L-MG,Dipsacales Juss. ex Bercht. & J. Presl,order
gi-L-6MTX3,gi-L-53FR,"Icthyophaga humilis (S. Muller & Schlegel, 1841)",species
gi-L-53FR,gi-L-5W6,"Icthyophaga Lesson, 1843",genus
gi-L-4LZ55,gi-L-63PZ4,"Porphyrio flavirostris (Gmelin, 1789)",species
gi-L-63PZ4,gi-L-FJ9,"Porphyrio Brisson, 1760",genus
gi-L-FJ9,gi-L-6223K,Rallidae,family
gi-L-4DJG5,gi-L-63LH6,"Pardalotus striatus (Gmelin, 1789)",species
gi-L-6H3YV,gi-L-63447,Erythranthe verbenacea (Greene) G. L. Nesom & N. S. Fraga,species
gi-L-63447,gi-L-625ZW,Erythranthe Spach,genus
gi-L-625ZW,gi-L-BMGTX,Phrymaceae Schauer,family
gi-L-6QXJ4,gi-L-5NH9,"Melanopareia maximiliani (Orbigny, 1835)",species
gi-L-5NH9,gi-L-CJW,"Melanopareia Reichenbach, 1853",genus
gi-L-CJW,gi-L-3RL,"Melanopareiidae Ericson et al., 2010",family
gi-L-BPX49,gi-L-9S54,Actaea rubra subsp. arguta (Nutt.) Hultén,subspecies
gi-L-9S54,gi-L-NLV,Actaea rubra (Aiton) Willd.,species
gi-L-NLV,gi-L-K95,Actaea L.,genus
gi-L-K95,gi-L-FJR,Ranunculoideae Arn.,subfamily
gi-L-FJR,gi-L-B7VXX,Ranunculaceae Juss.,family
gi-L-B7VXX,gi-L-MG,Ranunculales Juss. ex Bercht. & J. Presl,order
gi-L-3NZ7X,gi-L-52WZ,"Hypostomus gymnorhynchus (Norman, 1926)",species
gi-L-4TN6M,gi-L-63RJB,Ruellia humilis Nutt.,species
gi-L-63RJB,gi-L-93LSN,Ruellia Plum. ex L.,genus
gi-L-93LSN,gi-L-62332,Acanthoideae Eaton,subfamily
gi-L-62332,gi-L-BMGTX,Acanthaceae Juss.,family
gi-L-5L2GX,gi-L-6XQQD,Saxifraga bronchialis subsp. codyana (Zhmylev) Cody,subspecies
gi-L-6XQQD,gi-L-7CVF,Saxifraga bronchialis L.,species
gi-L-7CVF,gi-L-6278B,Saxifraga L.,genus
gi-L-ZFXH,gi-L-3VTW,"Cricetulus longicaudatus (Milne-Edwards, 1867)",species
gi-L-3VTW,gi-L-JDY,"Cricetulus Milne-Edwards, 1867",genus
gi-L-JDY,gi-L-8P5,"Cricetinae Fischer, 1817",subfamily
gi-L-MMYL,gi-L-3BT5,"Botaurus poiciloptilus (Wagler, 1827)",species
gi-L-3BT5,gi-L-626RZ,"Botaurus Stephens, 1819",genus
gi-L-626RZ,gi-L-6PB,"Botaurinae Reichenbach, 1850",subfamily
gi-L-6PB,gi-L-3RZ,"Ardeidae Leach, 1820",family
gi-L-563HW,gi-L-7V99,"Thamnophilus nigriceps P. L. Sclater, 1869",species
gi-L-7V99,gi-L-H5C,"Thamnophilus Vieillot, 1816",genus
gi-L-54Z7W,gi-L-7T3H,"Tauraco persa (Linnaeus, 1758)",species
gi-L-7T3H,gi-L-JXM,"Tauraco Kluk, 1779",genus
gi-L-JXM,gi-L-CZR,Musophaginae,subfamily
gi-L-CZR,gi-L-3LG,Musophagidae,family
gi-L-3LG,gi-L-V2,Musophagiformes,order
gi-L-6NM4Z,gi-L-58L3,"Knipolegus nigerrimus (Vieillot, 1818)",species
gi-L-58L3,gi-L-HMW,"Knipolegus Boie, 1826",genus
gi-L-4MMMH,gi-L-6423F,"Procavia capensis (Pallas, 1766)",species
gi-L-6423F,gi-L-627CP,"Procavia Storr, 1780",genus
gi-L-627CP,gi-L-3DH,"Procaviidae Thomas, 1892",family
gi-L-3DH,gi-L-LG,"Hyracoidea Huxley, 1869",order
gi-L-B9B3J,gi-L-B8XN7,Cibotium barometz (L.) J. Sm.,species
gi-L-B8XN7,gi-L-B8WRV,Cibotium Kaulf.,genus
gi-L-B8WRV,gi-L-B8V49,Cibotiaceae Korall,family
gi-L-B8V49,gi-L-GV,Cyatheales A. B. Frank,order
gi-L-3ZLQV,gi-L-62Z5V,Melocactus intortus (Mill.) Urb.,species
gi-L-62Z5V,gi-L-93LST,Melocactus Link & Otto,genus
gi-L-4S8B3,gi-L-78P2,"Rhinoclemmys melanosterna (Gray, 1861)",species
