name,parent_name,desc,rank
gi-H-FKDX,gi-H-YHN,"Aphrodroma brevirostris (Lesson, 1831)",species
gi-H-YHN,gi-H-627CQ,"Aphrodroma Olson, 2000",genus
gi-H-627CQ,gi-H-622V8,"Procellariidae Leach, 1820",family
gi-H-622V8,gi-H-V2,Procellariiformes,order
gi-H-5CB8D,gi-H-649K5,"Xenops minutus (Sparrman, 1788)",species
gi-H-649K5,gi-H-6245S,"Xenops Illiger, 1811",genus
gi-H-4RM3W,gi-H-63QK6,"Rattus arrogans (Thomas, 1922)",species
gi-H-63QK6,gi-H-JXJ,"Rattus Fischer, 1803",genus
gi-H-JXJ,gi-H-624PH,"Murinae Illiger, 1811",subfamily
gi-H-43LH9,gi-H-5TK9,Mirabilis longiflora L.,species
gi-H-5TK9,gi-H-DG4,Mirabilis L.,genus
gi-H-DG4,gi-H-BMH4R,Nyctaginaceae Juss.,family
gi-H-4Y4K6,gi-H-63SD9,Solanum tuberosum L.,species
gi-H-63SD9,gi-H-628NX,Solanum L.,genus
gi-H-628NX,gi-H-626XM,Solanoideae Burnett,subfamily
gi-H-626XM,gi-H-B7VXK,Solanaceae Juss.,family
gi-H-3C36H,gi-H-4FJD,"Eudromia elegans I. Geoffroy Saint-Hilaire, 1832",species
gi-H-4FJD,gi-H-H9S,"Eudromia I. Geoffroy Saint-Hilaire, 1832",genus
gi-H-H9S,gi-H-48D,Tinamidae,family
gi-H-48D,gi-H-V2,Tinamiformes,order
gi-H-DN2W,gi-H-VKP,"Ancistrus cirrhosus (Valenciennes, 1836)",species
gi-H-VKP,gi-H-C7H,Ancistrus,genus
gi-H-C7H,gi-H-6236K,Loricariidae,family
gi-H-6236K,gi-H-BXVWY,Siluriformes,order
gi-H-4MBBP,gi-H-6VKV,"Presbytis thomasi (Collett, 1893)",species
gi-H-6VKV,gi-H-L6B,"Presbytis Eschscholtz, 1821",genus
gi-H-L6B,gi-H-JCX,"Presbytini Gray, 1825",tribe
gi-H-JCX,gi-H-7X9,"Colobinae Jerdon, 1867",subfamily
gi-H-7X9,gi-H-4X9,"Cercopithecidae Gray, 1821",family
gi-H-4X9,gi-H-4PM,"Cercopithecoidea Gray, 1821",superfamily
gi-H-4PM,gi-H-4DT,"Simiiformes Haeckel, 1866",infraorder
gi-H-776QC,gi-H-6M2H,"Petinomys genibarbis (Horsfield, 1822)",species
gi-H-6M2H,gi-H-L73,"Petinomys Thomas, 1908",genus
gi-H-L73,gi-H-KB9,"Pteromyini Brandt, 1855",tribe
gi-H-KB9,gi-H-G48,"Sciurinae Fischer de Waldheim, 1817",subfamily
gi-H-323B9,gi-H-62Q9W,"Cryptotis goodwini Jackson, 1933",species
gi-H-62Q9W,gi-H-KMY,"Cryptotis Pomel, 1848",genus
gi-H-KMY,gi-H-KCG,"Blarinini Kretzoi, 1965",tribe
gi-H-KCG,gi-H-626YH,"Soricinae G. Fischer, 1814",subfamily
gi-H-626YH,gi-H-B6L7N,"Soricidae G. Fischer, 1814",family
gi-H-B6L7N,gi-H-LG,"Soricomorpha Gregory, 1910",order
gi-H-6NTZK,gi-H-62W3P,"Lalage leucomela (Vigors & Horsfield, 1827)",species
gi-H-62W3P,gi-H-7MZ,"Lalage F. Boie, 1826",genus
gi-H-7MZ,gi-H-3RL,"Campephagidae Vigors, 1825",family
gi-H-QNG2,gi-H-3GVZ,"Canthigaster natalensis (Günther, 1870)",species
gi-H-3GVZ,gi-H-H3W,Canthigaster,genus
gi-H-H3W,gi-H-47D,Tetraodontidae,family
gi-H-47D,gi-H-BXVWY,Tetraodontiformes,order
gi-H-6R5DD,gi-H-62XVG,"Madoqua saltiana (Blainville, 1816)",species
gi-H-62XVG,gi-H-93MRN,"Madoqua Ogilby, 1837",genus
gi-H-93MRN,gi-H-622G9,"Antilopinae Gray, 1821",subfamily
gi-H-622G9,gi-H-B6L7D,"Bovidae Gray, 1821",family
gi-H-6GQ8M,gi-H-633LL,Erigeron vicinus G. L. Nesom,species
gi-H-72XJ5,gi-H-5NH9,"Melanopareia elegans (Lesson, 1844)",species
gi-H-5NH9,gi-H-CJW,"Melanopareia Reichenbach, 1853",genus
gi-H-CJW,gi-H-3RL,"Melanopareiidae Ericson et al., 2010",family
gi-H-RKL4,gi-H-3J2T,"Casiornis fuscus P. L. Sclater & Salvin, 1873",species
gi-H-3J2T,gi-H-HMW,"Casiornis Des Murs, 1856",genus
gi-H-HMW,gi-H-3RL,Tyrannidae,family
gi-H-54BZZ,gi-H-7RSD,"Tachornis squamata (Cassin, 1853)",species
gi-H-7RSD,gi-H-J5Z,"Tachornis Gosse, 1847",genus
gi-H-J5Z,gi-H-6L5,Apodinae,subfamily
gi-H-6L5,gi-H-Q9,Apodidae,family
gi-H-56W64,gi-H-63WGC,"Tigriornis leucolopha (Jardine, 1846)",species
gi-H-63WGC,gi-H-KFG,"Tigriornis Sharpe, 1895",genus
gi-H-KFG,gi-H-6PB,Tigrisomatinae,subfamily
gi-H-6PB,gi-H-3RZ,"Ardeidae Leach, 1820",family
gi-H-3RZ,gi-H-V2,Pelecaniformes,order
gi-H-6WDQX,gi-H-7PWBK,"Pseudocnus curatus (Cowles, 1907)",species
gi-H-7PWBK,gi-H-7NH2J,"Pseudocnus Panning, 1949",genus
gi-H-7NH2J,gi-H-B6LML,"Cucumariidae Ludwig, 1894",family
gi-H-B6LML,gi-H-844G6,"Dendrochirotida Grube, 1840",order
gi-H-844G6,gi-H-BMH4B,"Actinopoda Ludwig, 1891",subclass
gi-H-BMH4B,gi-H-7NF2T,"Holothuroidea de Blainville, 1834",class
gi-H-7NF2T,gi-H-CHN,Echinozoa,subphylum
gi-H-CHN,gi-H-N,Echinodermata,phylum
gi-H-434N5,gi-H-63B7J,"Micropotamogale ruwenzorii (de Witte & Frechkop, 1955)",species
gi-H-63B7J,gi-H-K75,"Micropotamogale Heim de Balsac, 1954",genus
gi-H-K75,gi-H-GZG,"Potamogalinae Allman, 1865",subfamily
gi-H-GZG,gi-H-4FQ,"Tenrecidae Gray, 1821",family
gi-H-4FQ,gi-H-B6L6K,"Tenrecomorpha Butler, 1972",suborder
gi-H-B6L6K,gi-H-LG,"Afrosoricida Stanhope, 1998",order
gi-H-B2DB,gi-H-QW4,Agoseris parviflora (Nutt.) D. Dietr.,species
gi-H-QW4,gi-H-JCD,Agoseris Raf.,genus
gi-H-7VWBB,gi-H-8P42C,"Mus (Pyromys) fernandoni (Phillips, 1932)",species
gi-H-8P42C,gi-H-5VV3,"Pyromys Thomas, 1911",subgenus
gi-H-5VV3,gi-H-JXJ,"Mus Linnaeus, 1758",genus
gi-H-57SDK,gi-H-7YDX,"Trachypithecus mauritius (Griffith, 1821)",species
gi-H-7YDX,gi-H-L6B,"Trachypithecus Reichenbach, 1862",genus
gi-H-62K9X,gi-H-JB6,"Cervus Linnaeus, 1758",genus
gi-H-JB6,gi-H-7XR,"Cervinae Goldfuss, 1820",subfamily
gi-H-7XR,gi-H-B6L7D,"Cervidae Goldfuss, 1820",family
gi-H-6Q8QD,gi-H-9WKNC,"Libellula incesta Hagen, 1861",species
gi-H-9WKNC,gi-H-9WKKB,"Libellula Linnaeus, 1758",genus
gi-H-9WKKB,gi-H-WFY,"Libellulidae Leach, 1815",family
gi-H-WFY,gi-H-B6LCL,"Anisoptera Selys, 1854",suborder
gi-H-B6LCL,gi-H-H6,"Odonata Fabricius, 1793",order
gi-H-39FZS,gi-H-4B6Q,"Emblemaria culmenis Stephens, 1970",species
gi-H-4B6Q,gi-H-7YC,Emblemaria,genus
gi-H-7YC,gi-H-PC,Chaenopsidae,family
gi-H-39NWZ,gi-H-84NFG,"Enchytraeus albidus Henle, 1837",species
gi-H-84NFG,gi-H-8KTLN,"Enchytraeus Henle, 1837",genus
gi-H-8KTLN,gi-H-87BTV,"Enchytraeidae d'Udekem, 1855",family
gi-H-87BTV,gi-H-B8W74,"Enchytraeida Kasprzak, 1984",order
gi-H-B8W74,gi-H-9H,"Oligochaeta Grube, 1850",subclass
gi-H-9H,gi-H-NN,Clitellata,class
gi-H-NN,gi-H-N,Annelida,phylum
gi-H-4GZH3,gi-H-6PHB,"Phylidonyris niger (Bechstein, 1811)",species
gi-H-6PHB,gi-H-CKJ,"Phylidonyris R. Lesson, 1830",genus
gi-H-6NFTG,gi-H-56QJ,Johnstonella micromeres (A. Gray) Hasenstab & M. G. Simpson,species
gi-H-56QJ,gi-H-7NDYV,Johnstonella Brand,genus
gi-H-56JKB,gi-H-7W52,"Thomasomys incanus (Thomas, 1894)",species
gi-H-7W52,gi-H-93N26,"Thomasomys Coues, 1884",genus
gi-H-93N26,gi-H-8P5,"Sigmodontinae Wagner, 1843",subfamily
gi-H-8P5,gi-H-622LW,"Cricetidae Fischer, 1817",family
gi-H-36GR7,gi-H-4655,Diplacus angustatus (A. Gray) G. L. Nesom,species
gi-H-4655,gi-H-625ZW,Diplacus Nutt.,genus
gi-H-625ZW,gi-H-BMGTX,Phrymaceae Schauer,family
gi-H-74L42,gi-H-67QV,"Oligoryzomys nigripes (Olfers, 1818)",species
gi-H-67QV,gi-H-93N26,"Oligoryzomys Bangs, 1900",genus
gi-H-757FZ,gi-H-63HGX,"Oriolus szalayi (Madarász, 1900)",species
gi-H-63HGX,gi-H-DQ9,"Oriolus Linnaeus, 1766",genus
gi-H-DQ9,gi-H-3RL,"Oriolidae Vigors, 1825",family
gi-H-696P6,gi-H-62J7B,"Calandrella acutirostris Hume, 1873",species
gi-H-62J7B,gi-H-667,"Calandrella Kaup, 1829",genus
gi-H-667,gi-H-3RL,"Alaudidae Vigors, 1825",family
gi-H-65JF2,gi-H-QF7,"Afrotyphlops congestus (Duméril & Bibron, 1844)",species
gi-H-QF7,gi-H-HMR,Afrotyphlops,genus
gi-H-HMR,gi-H-8GNDB,Typhlopidae,family
gi-H-8GNDB,gi-H-BXVXG,Typhlopoidea,superfamily
gi-H-43L5Z,gi-H-5THT,"Mionectes oleagineus (Lichtenstein, 1823)",species
gi-H-5THT,gi-H-HMW,"Mionectes Cabanis, 1844",genus
gi-H-6TLLH,gi-H-6D2F,"Pampusana salamonis (E. P. Ramsay, 1882)",species
gi-H-6D2F,gi-H-JCZ,"Pampusana Bonaparte, 1855",genus
gi-H-6RN9T,gi-H-63BXC,"Moenkhausia barbouri Eigenmann, 1908",species
gi-H-63BXC,gi-H-7ZZ,Moenkhausia,genus
gi-H-GC3,gi-H-W3,"Sirenidae Gray, 1825",family
gi-H-W3,gi-H-PH,Caudata,order
gi-H-PH,gi-H-9CK8W,Amphibia,class
gi-H-3ZSHY,gi-H-5P5Z,Mentzelia desertorum (Davidson) H. J. Thomps. & J. E. Roberts,species
gi-H-5P5Z,gi-H-628KX,Mentzelia L.,genus
gi-H-628KX,gi-H-C5K,Mentzelioideae (Rchb.) Gilg,subfamily
gi-H-C5K,gi-H-ZT,Loasaceae Juss.,family
gi-H-ZT,gi-H-MG,Cornales,order
gi-H-5J9RT,gi-H-3SH5T,Lasthenia californica subsp. californica,subspecies
gi-H-3SH5T,gi-H-639GB,Lasthenia californica DC. ex Lindl.,species
gi-H-639GB,gi-H-J6T,Lasthenia Cass.,genus
gi-H-KWD8,gi-H-38HZ,"Bathmocercus rufus Reichenow, 1895",species
gi-H-38HZ,gi-H-89S,"Bathmocercus Reichenow, 1895",genus
gi-H-89S,gi-H-3RL,"Cisticolidae Sundevall, 1872",family
gi-H-3B4SW,gi-H-62RM7,Eriogonum niveum Douglas ex Benth.,species
gi-H-8GPWP,gi-H-58C2,"Kinyongia itombwensis Hughes, Kusamba, Behangana & Greenbaum, 2017",species
gi-H-58C2,gi-H-7ZD,Kinyongia,genus
gi-H-7ZD,gi-H-87BW7,Chamaeleonidae,family
gi-H-87BW7,gi-H-BXVXG,Iguania,superfamily
gi-H-QPMZ,gi-H-3GX2,"Cantorchilus modestus (Cabanis, 1861)",species
gi-H-3GX2,gi-H-626S2,"Cantorchilus N. I. Mann, Barker, J. A. Graves, K. A. Dingess-Mann & P. J. B. Slater, 2006",genus
gi-H-626S2,gi-H-3RL,"Troglodytidae Swainson, 1832",family
gi-H-MMNH,gi-H-3BSX,Boswellia sacra Flück.,species
gi-H-3BSX,gi-H-7GV,Boswellia Roxb. ex Colebr.,genus
gi-H-7GV,gi-H-B7VXJ,Burseraceae Kunth,family
gi-H-B7VXJ,gi-H-MG,Sapindales Juss. ex Bercht. & J. Presl,order
gi-H-5DDTH,gi-H-8BG9,"Zyzomys woodwardi (Thomas, 1909)",species
gi-H-8BG9,gi-H-JXJ,"Zyzomys Thomas, 1909",genus
gi-H-QSPK,gi-H-3H66,"Caprimulgus nigriscapularis Reichenow, 1893",species
gi-H-3H66,gi-H-7PQ,"Caprimulgus Linnaeus, 1758",genus
gi-H-7PQ,gi-H-VJ,Caprimulgidae,family
gi-H-VJ,gi-H-V2,Caprimulgiformes,order
gi-H-6S42Z,gi-H-5WC9,"Mylothris yulei Butler, 1897",species
gi-H-5WC9,gi-H-625MK,Mylothris,genus
gi-H-625MK,gi-H-5G9,Pieridae,family
gi-H-44Q62,gi-H-5VVQ,"Muscicapa randi Amadon & duPont, 1970",species
gi-H-5VVQ,gi-H-CZN,"Muscicapa Brisson, 1760",genus
gi-H-CZN,gi-H-3RL,"Muscicapidae Fleming, 1822",family
gi-H-4WQCM,gi-H-7FMF,"Sephanoides fernandensis (P. P. King, 1831)",species
gi-H-7FMF,gi-H-KGD,"Sephanoides G. R. Gray, 1840",genus
gi-H-3TCVX,gi-H-5CKQ,"Lepidosaphes beckii (Newman, 1869)",species
gi-H-5CKQ,gi-H-96X,Lepidosaphes,genus
gi-H-96X,gi-H-C2KG4,Diaspididae,family
gi-H-696P9,gi-H-62J7B,"Calandrella cheleensis (Swinhoe, 1871)",species
gi-H-36GS4,gi-H-4655,Diplacus johnstonii (A. L. Grant) G. L. Nesom,species
gi-H-VY9K,gi-H-3QTB,Clematis ochroleuca,species
gi-H-3QTB,gi-H-K95,Clematis L.,genus
gi-H-K95,gi-H-FJR,Ranunculoideae Arn.,subfamily
gi-H-FJR,gi-H-B7VXX,Ranunculaceae Juss.,family
gi-H-B7VXX,gi-H-MG,Ranunculales Juss. ex Bercht. & J. Presl,order
gi-H-3MHRK,gi-H-636WG,"Homoroselaps dorsalis (Smith, 1849)",species
gi-H-636WG,gi-H-87CDL,Homoroselaps,genus
gi-H-87CDL,gi-H-87BYR,Atractaspidinae,subfamily
gi-H-87BYR,gi-H-8H73Q,Atractaspididae,family
gi-H-8H73Q,gi-H-BXVXG,Elapoidea,superfamily
gi-H-KZQQ,gi-H-62F9W,"Batrachoseps minor Jockusch, Yanev & Wake, 2001",species
gi-H-62F9W,gi-H-JND,"Batrachoseps Bonaparte, 1839",genus
gi-H-JND,gi-H-625RT,"Hemidactyliinae Hallowell, 1856",subfamily
gi-H-625RT,gi-H-W3,"Plethodontidae Gray, 1850",family
gi-H-TXC6,gi-H-3MS5,Chenopodium cycloides A. Nelson,species
gi-H-3MS5,gi-H-93LSZ,Chenopodium L.,genus
gi-H-93LSZ,gi-H-68Z,Chenopodioideae Burnett,subfamily
gi-H-3SBRK,gi-H-639FH,"Larutia seribuatensis Grismer, Leong & Yaakob, 2003",species
gi-H-639FH,gi-H-8GNR5,Larutia,genus
gi-H-8GNR5,gi-H-G43,Sphenomorphinae,subfamily
gi-H-G43,gi-H-8GK5Q,Scincidae,family
gi-H-8GK5Q,gi-H-BXVXG,Scincomorpha,superfamily
gi-H-3264Y,gi-H-62PXK,"Ctenomys famosus Thomas, 1920",species
gi-H-62PXK,gi-H-8RV,"Ctenomys Blainville, 1826",genus
gi-H-8RV,gi-H-4L7,"Ctenomyidae Lesson, 1842",family
gi-H-563HQ,gi-H-7V99,"Thamnophilus melanothorax P. L. Sclater, 1857",species
gi-H-7V99,gi-H-H5C,"Thamnophilus Vieillot, 1816",genus
gi-H-6CJ9B,gi-H-42R2,Delphinium uliginosum Curran,species
gi-H-42R2,gi-H-K95,Delphinium L.,genus
gi-H-36XSN,gi-H-84N9D,"Distichoptilum gracile Verrill, 1882",species
gi-H-84N9D,gi-H-84KPW,"Distichoptilum Verrill, 1882",genus
gi-H-84KPW,gi-H-B6NJF,"Protoptilidae Kölliker, 1872",family
gi-H-B6NJF,gi-H-B6NHS,"Pennatuloidea McFadden, van Ofwegen & Quattrini, 2022",superfamily
gi-H-B6NHS,gi-H-B8WKW,"Scleralcyonacea McFadden, van Ofwegen & Quattrini, 2022",order
gi-H-B8WKW,gi-H-7S,"Octocorallia Haeckel, 1866",subclass
gi-H-LY5L,gi-H-62FQH,Bixa urucurana Willd.,species
gi-H-62FQH,gi-H-78C,Bixa L.,genus
gi-H-78C,gi-H-B7VXR,Bixaceae Kunth,family
gi-H-B7VXR,gi-H-MG,Malvales Juss. ex Bercht. & J. Presl,order
gi-H-B9628,gi-H-B8V4X,Asplenium daucifolium Lam.,species
gi-H-B8V4X,gi-H-B8V4L,Asplenium L.,genus
gi-H-B8V4L,gi-H-B8TXB,Aspleniaceae Newman,family
gi-H-B8TXB,gi-H-GV,Polypodiales Link,order
gi-H-GV,gi-H-TP,Polypodiopsida,class
gi-H-3MHFV,gi-H-8V5K4,"Homopholis mulleri Visser, 1987",species
gi-H-8V5K4,gi-H-6247T,Homopholis,genus
gi-H-6247T,gi-H-87BW6,Gekkonidae,family
gi-H-8NKR2,gi-H-B7W4T,"Tettigoniidae Krauss, 1902",family
gi-H-B7W4T,gi-H-8NKFY,"Tettigonioidea Krauss, 1902",superfamily
gi-H-8NKFY,gi-H-8NKFN,"Tettigoniidea Kevan, 1982",infraorder
gi-H-8NKFN,gi-H-B7VSM,"Ensifera Chopard, 1921",suborder
gi-H-B7VSM,gi-H-H6,"Orthoptera Latreille, 1810",order
gi-H-6JZJD,gi-H-4MGL,Gaultheria hispidula (L.) Muhl. ex Bigelow,species
gi-H-4MGL,gi-H-93LTS,Gaultheria Kalm ex L.,genus
gi-H-93LTS,gi-H-623P8,Vaccinioideae Arn.,subfamily
gi-H-4SGCY,gi-H-63QC9,Rhododendron menziesii Craven,species
gi-H-63QC9,gi-H-JJP,Rhododendron L.,genus
gi-H-JJP,gi-H-623P8,Ericoideae Arn.,subfamily
gi-H-75YWD,gi-H-6K7S,"Pelecanoides magellani (Mathews, 1912)",species
gi-H-6K7S,gi-H-6264T,"Pelecanoides Lacepede, 1799",genus
gi-H-6264T,gi-H-622V8,"Pelecanoididae G. R. Gray, 1871",family
gi-H-6MJZF,gi-H-4ZRT,Hydrocotyle prolifera Kellogg,species
gi-H-4ZRT,gi-H-B7XDH,Hydrocotyle L.,genus
gi-H-B7XDH,gi-H-B7VYB,Hydrocotyloideae Burmeist.,subfamily
gi-H-B7VYB,gi-H-BMH4H,Araliaceae Juss.,family
gi-H-48X9V,gi-H-679P,"Oenanthe picata (Blyth, 1847)",species
gi-H-679P,gi-H-CZN,"Oenanthe Vieillot, 1816",genus
gi-H-B78JK,gi-H-7F2KB,"Ursus arctos beringianus Middendorff, 1853",subspecies
gi-H-7F2KB,gi-H-63VHR,"Ursus arctos Linnaeus, 1758",species
gi-H-63VHR,gi-H-HQQ,"Ursus Linnaeus, 1758",genus
gi-H-7KVWB,gi-H-7GCTD,Zanthoxylum punctatum subsp. punctatum,subspecies
gi-H-7GCTD,gi-H-6497N,Zanthoxylum punctatum Vahl,species
gi-H-6497N,gi-H-8TK2G,Zanthoxylum L.,genus
gi-H-8TK2G,gi-H-626WT,Zanthoxyloideae A. Juss. ex Arn.,subfamily
gi-H-626WT,gi-H-B7VXJ,Rutaceae Juss.,family
gi-H-BNR3S,gi-H-48NBQ,"Odocoileus virginianus hiltonensis Goldman & Kellog, 1940",subspecies
gi-H-48NBQ,gi-H-66TN,"Odocoileus virginianus (Zimmermann, 1780)",species
gi-H-66TN,gi-H-626SC,"Odocoileus Rafinesque, 1832",genus
gi-H-626SC,gi-H-7XR,"Capreolinae Brookes, 1828",subfamily
gi-H-7VVWQ,gi-H-63BL4,"Molossops temminckii (Burmeister, 1854)",species
gi-H-63BL4,gi-H-JWZ,"Molossops Peters, 1866",genus
gi-H-JWZ,gi-H-CVF,"Molossinae Gervais, 1856",subfamily
gi-H-CVF,gi-H-5T9,"Molossidae Gervais, 1856",family
gi-H-4PLCZ,gi-H-74DQ,"Psophodes olivaceus (Latham, 1802)",species
gi-H-74DQ,gi-H-FBH,"Psophodes Vigors & Horsfield, 1827",genus
gi-H-FBH,gi-H-3RL,"Psophodidae Bonaparte, 1854",family
gi-H-4NTF2,gi-H-6ZKK,"Pseudochirulus larvatus (Förster & Rothschild, 1911)",species
gi-H-6ZKK,gi-H-K84,"Pseudochirulus Matschie, 1915",genus
gi-H-K84,gi-H-F85,"Pseudocheirinae Winge, 1893",subfamily
gi-H-F85,gi-H-5H7,"Pseudocheiridae Winge, 1893",family
gi-H-5H7,gi-H-622WY,"Petauroidea Bonaparte, 1838",superfamily
gi-H-622WY,gi-H-35B,"Phalangeriformes Szalay in Archer (ed.), 1982",suborder
gi-H-35B,gi-H-LJ,"Diprotodontia Owen, 1866",order
gi-H-LJ,gi-H-924GT,"Metatheria Huxley, 1880",infraclass
gi-H-3QTTQ,gi-H-56Y4,Juncus kelloggii Engelm.,species
gi-H-B8XF8,gi-H-B8VGN,Athyrium Roth,genus
gi-H-B8VGN,gi-H-B8TXB,Athyriaceae Alston,family
gi-H-34M4X,gi-H-42X8,"Dendrexetastes rufigula (Lesson, 1844)",species
gi-H-42X8,gi-H-6245S,"Dendrexetastes Eyton, 1851",genus
gi-H-54X4J,gi-H-5TH6R,Taraxia ovata (Nutt.) Small,species
gi-H-5TH6R,gi-H-K22,Taraxia Nutt. ex Torr. & A. Gray,genus
gi-H-4SN3S,gi-H-63QFF,Rhus glabra L.,species
gi-H-63QFF,gi-H-6CK,Rhus L.,genus
gi-H-6CK,gi-H-B7VXJ,Anacardiaceae R. Br.,family
gi-H-B4656,gi-H-4K55L,Plectritis ciliosa subsp. ciliosa,subspecies
gi-H-4K55L,gi-H-7NC7Y,Plectritis ciliosa (Greene) Jeps.,species
gi-H-7NC7Y,gi-H-7NM4Q,Plectritis DC.,genus
gi-H-7NM4Q,gi-H-7PP,Valerianoideae Raf.,subfamily
gi-H-7PP,gi-H-BMH55,Caprifoliaceae Juss.,family
gi-H-BMH55,gi-H-MG,Dipsacales Juss. ex Bercht. & J. Presl,order
gi-H-69CFR,gi-H-3HHF,"Cariama cristata (Linnaeus, 1766)",species
gi-H-3HHF,gi-H-7QY,"Cariama Brisson, 1760",genus
gi-H-7QY,gi-H-VQ,Cariamidae,family
gi-H-VQ,gi-H-V2,Cariamiformes,order
gi-H-ZJF2,gi-H-62P2P,"Crithagra reichenowi (Salvadori, 1888)",species
gi-H-62P2P,gi-H-6244D,"Crithagra Swainson, 1827",genus
gi-H-5XZ76,gi-H-3NSK,"Chlorostilbon stenurus (Cabanis & Heine, 1860)",species
gi-H-3NSK,gi-H-KGD,"Chlorostilbon Gould, 1853",genus
gi-H-3VKZ7,gi-H-5FNB,Lithophragma maxima Bacig.,species
gi-H-5FNB,gi-H-6278B,Lithophragma (Nutt.) Torr. & A. Gray,genus
gi-H-6278B,gi-H-B7VS8,Saxifragaceae Juss.,family
gi-H-B7VS8,gi-H-MG,Saxifragales Bercht. & J. Presl,order
gi-H-563HD,gi-H-7V99,"Thamnophilus cryptoleucus (Menegaux & Hellmayr, 1906)",species
gi-H-4JJYZ,gi-H-63LYC,"Planigale maculata (Gould, 1851)",species
gi-H-63LYC,gi-H-L5N,"Planigale Troughton, 1928",genus
gi-H-L5N,gi-H-KC5,"Planigalini Archer, 1982",tribe
gi-H-KC5,gi-H-8ZW,"Sminthopsinae Archer, 1982",subfamily
gi-H-8ZW,gi-H-B6L7T,"Dasyuridae Goldfuss, 1820",family
gi-H-B6L7T,gi-H-LJ,"Dasyuromorphia Gill, 1872",order
gi-H-WMM7,gi-H-3RN8,"Coccus longulus (Douglas, 1887)",species
gi-H-3RN8,gi-H-8D9,Coccus,genus
gi-H-73QPR,gi-H-5VVH,"Muscardinus avellanarius (Linnaeus, 1758)",species
gi-H-5VVH,gi-H-JSX,"Muscardinus Kaup, 1829",genus
gi-H-JSX,gi-H-623HW,"Leithiinae Lydekker, 1896",subfamily
gi-H-4VR2F,gi-H-6454Y,"Sclerurus mexicanus P. L. Sclater, 1857",species
gi-H-6454Y,gi-H-6245S,"Sclerurus Swainson, 1827",genus
gi-H-4MDWJ,gi-H-6VPV,"Prinia flaviventris (Delessert, 1840)",species
gi-H-6VPV,gi-H-89S,"Prinia Horsfield, 1821",genus
gi-H-6HWGF,gi-H-4JY9,"Ficedula rufigula (Wallace, 1865)",species
gi-H-4JY9,gi-H-CZN,"Ficedula Brisson, 1760",genus
gi-H-BRFTF,gi-H-4M59Q,Potentilla douglasii subsp. douglasii,subspecies
gi-H-4M59Q,gi-H-6V7H,Potentilla douglasii Greene,species
gi-H-6V7H,gi-H-628NC,Potentilla L.,genus
gi-H-3JDXC,gi-H-7P4QH,"Haliotis elegans F. C. L. Koch, 1844",species
gi-H-7P4QH,gi-H-7NHRC,"Haliotis Linnaeus, 1758",genus
gi-H-7NHRC,gi-H-7NGNC,"Haliotidae Rafinesque, 1815",family
gi-H-7NGNC,gi-H-B6L6N,"Haliotoidea Rafinesque, 1815",superfamily
gi-H-B6L6N,gi-H-7NVXQ,"Lepetellida Moskalev, 1971",order
gi-H-7NVXQ,gi-H-BMGTT,"Vetigastropoda Salvini-Plawen, 1980",subclass
gi-H-BMGTT,gi-H-M2L,"Gastropoda Cuvier, 1795",class
gi-H-M2L,gi-H-N,Mollusca,phylum
gi-H-7KN82,gi-H-4M5WP,Potentilla recta subsp. recta,subspecies
gi-H-4M5WP,gi-H-6V7H,Potentilla recta L.,species
gi-H-4B8GZ,gi-H-63HPD,"Otus everetti (Tweeddale, 1879)",species
gi-H-63HPD,gi-H-KDK,"Otus Pennant, 1769",genus
gi-H-KDK,gi-H-GQX,Striginae,subfamily
gi-H-GQX,gi-H-466,Strigidae,family
gi-H-466,gi-H-V2,Strigiformes,order
gi-H-4QMN3,gi-H-75Q7,"Pycnonotus priocephalus (Jerdon, 1839)",species
gi-H-75Q7,gi-H-FFJ,"Pycnonotus F. Boie, 1826",genus
gi-H-6F2PW,gi-H-62QFY,"Eleothreptus anomalus (Gould, 1838)",species
gi-H-62QFY,gi-H-7PQ,"Eleothreptus G. R. Gray, 1840",genus
gi-H-4HHDW,gi-H-6PYF,Physocarpus malvaceus (Greene) Kuntze,species
gi-H-6PYF,gi-H-BVBB9,Physocarpus (Cambess.) Maxim.,genus
gi-H-BVBB9,gi-H-FTK,Amygdaloideae Arn.,subfamily
gi-H-6D777,gi-H-45BJ,Diervilla sessilifolia Buckley,species
gi-H-45BJ,gi-H-7NLQC,Diervilla Tourn. ex Mill.,genus
gi-H-7NLQC,gi-H-7PP,Diervilloideae Raf.,subfamily
gi-H-6LH3Y,gi-H-635W3,"Hebius beddomei (Günther, 1864)",species
gi-H-635W3,gi-H-87CKJ,Hebius,genus
gi-H-87CKJ,gi-H-8G9,Natricinae,subfamily
gi-H-8G9,gi-H-8GK5V,Colubridae,family
gi-H-8GK5V,gi-H-BXVXG,Colubroidea,superfamily
gi-H-446NB,gi-H-63DD9,"Monodelphis rubida (Thomas, 1899)",species
gi-H-63DD9,gi-H-JFQ,"Monodelphis Burnett, 1830",genus
gi-H-JFQ,gi-H-98X,"Didelphinae Gray, 1821",subfamily
gi-H-98X,gi-H-BMGVZ,"Didelphidae Gray, 1821",family
gi-H-BMGVZ,gi-H-LJ,"Didelphimorphia Gill, 1872",order
gi-H-5L2GV,gi-H-6XQQD,Saxifraga bronchialis subsp. bronchialis,subspecies
